Gene stable ID	Mouse gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type
MGP_129S1SvImJ_G0017867	ENSMUSG00000090841	ortholog_one2one	MGP_C3HHeJ_G0017629	ortholog_one2one	MGP_CASTEiJ_G0017190	ortholog_one2one	MGP_NODShiLtJ_G0017728	ortholog_one2one
MGP_129S1SvImJ_G0020967	ENSMUSG00000097411	ortholog_one2one	MGP_C3HHeJ_G0020706	ortholog_one2one	MGP_CASTEiJ_G0020225	ortholog_one2one	MGP_NODShiLtJ_G0020803	ortholog_one2one
MGP_129S1SvImJ_G0026568	ENSMUSG00000078197	ortholog_one2one	MGP_C3HHeJ_G0026287	ortholog_one2one	MGP_CASTEiJ_G0025748	ortholog_one2one	MGP_NODShiLtJ_G0026385	ortholog_one2one
MGP_129S1SvImJ_G0034665	ENSMUSG00000025602	ortholog_one2one	MGP_C3HHeJ_G0034347	ortholog_one2one	MGP_CASTEiJ_G0033670	ortholog_one2one	MGP_NODShiLtJ_G0034463	ortholog_one2one
MGP_129S1SvImJ_G0025977	ENSMUSG00000075176	ortholog_one2one	MGP_C3HHeJ_G0025704	ortholog_one2one	MGP_CASTEiJ_G0025166	ortholog_one2one	MGP_NODShiLtJ_G0025809	ortholog_one2one
MGP_129S1SvImJ_G0031242	ENSMUSG00000023349	ortholog_one2one			MGP_CASTEiJ_G0030329	ortholog_one2one	MGP_NODShiLtJ_G0031047	ortholog_one2one
MGP_129S1SvImJ_G0023884	ENSMUSG00000023927	ortholog_one2one	MGP_C3HHeJ_G0023609	ortholog_one2one	MGP_CASTEiJ_G0023091	ortholog_one2one	MGP_NODShiLtJ_G0023708	ortholog_one2one
MGP_129S1SvImJ_G0028562	ENSMUSG00000028567	ortholog_one2one	MGP_C3HHeJ_G0028258	ortholog_one2one	MGP_CASTEiJ_G0027694	ortholog_one2one	MGP_NODShiLtJ_G0028369	ortholog_one2one
MGP_129S1SvImJ_G0031995	ENSMUSG00000074221	ortholog_one2one	MGP_C3HHeJ_G0031698	ortholog_one2one	MGP_CASTEiJ_G0031032	ortholog_one2one	MGP_NODShiLtJ_G0031809	ortholog_one2one
MGP_129S1SvImJ_G0021787	ENSMUSG00000037646	ortholog_one2one	MGP_C3HHeJ_G0021529	ortholog_one2one	MGP_CASTEiJ_G0021045	ortholog_one2one	MGP_NODShiLtJ_G0021625	ortholog_one2one
MGP_129S1SvImJ_G0030815	ENSMUSG00000095670	ortholog_one2one	MGP_C3HHeJ_G0030508	ortholog_one2one			MGP_NODShiLtJ_G0030622	ortholog_one2one
MGP_129S1SvImJ_G0024478	ENSMUSG00000024575	ortholog_one2one	MGP_C3HHeJ_G0024212	ortholog_one2one	MGP_CASTEiJ_G0023685	ortholog_one2one	MGP_NODShiLtJ_G0024307	ortholog_one2one
MGP_129S1SvImJ_G0024255	ENSMUSG00000024359	ortholog_one2one	MGP_C3HHeJ_G0023988	ortholog_one2one	MGP_CASTEiJ_G0023463	ortholog_one2one	MGP_NODShiLtJ_G0024083	ortholog_one2one
MGP_129S1SvImJ_G0031881	ENSMUSG00000030483	ortholog_one2one	MGP_C3HHeJ_G0031586	ortholog_one2one	MGP_CASTEiJ_G0030926	ortholog_one2one	MGP_NODShiLtJ_G0031695	ortholog_one2one
MGP_129S1SvImJ_G0019417	ENSMUSG00000020776	ortholog_one2one	MGP_C3HHeJ_G0019166	ortholog_one2one	MGP_CASTEiJ_G0018721	ortholog_one2one	MGP_NODShiLtJ_G0019274	ortholog_one2one
MGP_129S1SvImJ_G0026636	ENSMUSG00000043346	ortholog_one2one	MGP_C3HHeJ_G0026356	ortholog_one2one	MGP_CASTEiJ_G0025816	ortholog_one2one	MGP_NODShiLtJ_G0026456	ortholog_one2one
MGP_129S1SvImJ_G0033333	ENSMUSG00000040028	ortholog_one2one	MGP_C3HHeJ_G0033028	ortholog_one2one			MGP_NODShiLtJ_G0033137	ortholog_one2one
MGP_129S1SvImJ_G0018760	ENSMUSG00000020834	ortholog_one2one	MGP_C3HHeJ_G0018513	ortholog_one2one	MGP_CASTEiJ_G0018067	ortholog_one2one	MGP_NODShiLtJ_G0018608	ortholog_one2one
MGP_129S1SvImJ_G0027767	ENSMUSG00000046793	ortholog_one2one	MGP_C3HHeJ_G0027469	ortholog_one2one	MGP_CASTEiJ_G0026925	ortholog_one2one	MGP_NODShiLtJ_G0027584	ortholog_one2one
MGP_129S1SvImJ_G0032850	ENSMUSG00000035901	ortholog_one2one	MGP_C3HHeJ_G0032548	ortholog_one2one	MGP_CASTEiJ_G0031876	ortholog_one2one	MGP_NODShiLtJ_G0032658	ortholog_one2one
MGP_129S1SvImJ_G0028361	ENSMUSG00000028356	ortholog_one2one	MGP_C3HHeJ_G0028060	ortholog_one2one	MGP_CASTEiJ_G0027496	ortholog_one2one	MGP_NODShiLtJ_G0028169	ortholog_one2one
MGP_129S1SvImJ_G0025323	ENSMUSG00000039128	ortholog_one2one	MGP_C3HHeJ_G0025056	ortholog_one2one	MGP_CASTEiJ_G0024519	ortholog_one2one	MGP_NODShiLtJ_G0025161	ortholog_one2one
MGP_129S1SvImJ_G0030508	ENSMUSG00000020440	ortholog_one2one	MGP_C3HHeJ_G0030204	ortholog_one2one	MGP_CASTEiJ_G0029606	ortholog_one2one	MGP_NODShiLtJ_G0030316	ortholog_one2one
MGP_129S1SvImJ_G0026641	ENSMUSG00000027456	ortholog_one2one	MGP_C3HHeJ_G0026359	ortholog_one2one	MGP_CASTEiJ_G0025820	ortholog_one2one	MGP_NODShiLtJ_G0026460	ortholog_one2one
MGP_129S1SvImJ_G0026776	ENSMUSG00000027639	ortholog_one2one	MGP_C3HHeJ_G0026493	ortholog_one2one	MGP_CASTEiJ_G0025955	ortholog_one2one	MGP_NODShiLtJ_G0026596	ortholog_one2one
MGP_129S1SvImJ_G0033903	ENSMUSG00000031701	ortholog_one2one	MGP_C3HHeJ_G0033590	ortholog_one2one	MGP_CASTEiJ_G0032919	ortholog_one2one	MGP_NODShiLtJ_G0033709	ortholog_one2one
MGP_129S1SvImJ_G0031066	ENSMUSG00000030031	ortholog_one2one	MGP_C3HHeJ_G0030662	ortholog_one2one	MGP_CASTEiJ_G0030153	ortholog_one2one	MGP_NODShiLtJ_G0030873	ortholog_one2one
MGP_129S1SvImJ_G0036231	ENSMUSG00000031295	ortholog_one2one	MGP_C3HHeJ_G0035900	ortholog_one2one	MGP_CASTEiJ_G0035189	ortholog_one2one	MGP_NODShiLtJ_G0036004	ortholog_one2one
MGP_129S1SvImJ_G0019965	ENSMUSG00000021252	ortholog_one2one	MGP_C3HHeJ_G0019708	ortholog_one2one	MGP_CASTEiJ_G0019258	ortholog_one2one	MGP_NODShiLtJ_G0019819	ortholog_one2one
MGP_129S1SvImJ_G0023813	ENSMUSG00000015597	ortholog_one2one	MGP_C3HHeJ_G0023539	ortholog_one2one	MGP_CASTEiJ_G0023020	ortholog_one2one	MGP_NODShiLtJ_G0023637	ortholog_one2one
MGP_129S1SvImJ_G0026090	ENSMUSG00000075094	ortholog_one2one	MGP_C3HHeJ_G0025816	ortholog_one2one	MGP_CASTEiJ_G0025276	ortholog_one2one	MGP_NODShiLtJ_G0025918	ortholog_one2one
MGP_129S1SvImJ_G0031444	ENSMUSG00000030228	ortholog_one2one			MGP_CASTEiJ_G0030516	ortholog_one2one	MGP_NODShiLtJ_G0031256	ortholog_one2one
MGP_129S1SvImJ_G0019498	ENSMUSG00000039703	ortholog_one2one	MGP_C3HHeJ_G0019247	ortholog_one2one	MGP_CASTEiJ_G0018801	ortholog_one2one	MGP_NODShiLtJ_G0019355	ortholog_one2one
MGP_129S1SvImJ_G0034938	ENSMUSG00000004936	ortholog_one2one	MGP_C3HHeJ_G0034621	ortholog_one2one	MGP_CASTEiJ_G0033942	ortholog_one2one	MGP_NODShiLtJ_G0034736	ortholog_one2one
MGP_129S1SvImJ_G0031232	ENSMUSG00000003153	ortholog_one2one	MGP_C3HHeJ_G0030930	ortholog_one2one	MGP_CASTEiJ_G0030319	ortholog_one2one	MGP_NODShiLtJ_G0031037	ortholog_one2one
MGP_129S1SvImJ_G0025060	ENSMUSG00000079339	ortholog_one2one	MGP_C3HHeJ_G0024795	ortholog_one2one	MGP_CASTEiJ_G0024910	ortholog_one2one		
MGP_129S1SvImJ_G0029797	ENSMUSG00000043940	ortholog_one2one	MGP_C3HHeJ_G0029496	ortholog_one2one	MGP_CASTEiJ_G0028907	ortholog_one2one	MGP_NODShiLtJ_G0029598	ortholog_one2one
MGP_129S1SvImJ_G0029612	ENSMUSG00000072889	ortholog_one2one	MGP_C3HHeJ_G0029312	ortholog_one2one	MGP_CASTEiJ_G0028720	ortholog_one2one	MGP_NODShiLtJ_G0029415	ortholog_one2one
MGP_129S1SvImJ_G0035759	ENSMUSG00000045179	ortholog_one2one	MGP_C3HHeJ_G0035430	ortholog_one2one	MGP_CASTEiJ_G0034723	ortholog_one2one	MGP_NODShiLtJ_G0035545	ortholog_one2one
MGP_129S1SvImJ_G0018301	ENSMUSG00000020383	ortholog_one2one	MGP_C3HHeJ_G0018052	ortholog_one2one	MGP_CASTEiJ_G0017617	ortholog_one2one	MGP_NODShiLtJ_G0018153	ortholog_one2one
MGP_129S1SvImJ_G0018540	ENSMUSG00000005202	ortholog_one2one	MGP_C3HHeJ_G0018293	ortholog_one2one	MGP_CASTEiJ_G0017848	ortholog_one2one	MGP_NODShiLtJ_G0018388	ortholog_one2one
MGP_129S1SvImJ_G0022646	ENSMUSG00000046613	ortholog_one2one	MGP_C3HHeJ_G0022377	ortholog_one2one	MGP_CASTEiJ_G0021907	ortholog_one2one	MGP_NODShiLtJ_G0022476	ortholog_one2one
MGP_129S1SvImJ_G0034939	ENSMUSG00000035337	ortholog_one2one	MGP_C3HHeJ_G0034622	ortholog_one2one	MGP_CASTEiJ_G0033943	ortholog_one2one		
MGP_129S1SvImJ_G0020531	ENSMUSG00000037960	ortholog_one2one	MGP_C3HHeJ_G0020280	ortholog_one2one	MGP_CASTEiJ_G0019795	ortholog_one2one	MGP_NODShiLtJ_G0020371	ortholog_one2one
MGP_129S1SvImJ_G0021545	ENSMUSG00000022095	ortholog_one2one	MGP_C3HHeJ_G0021287	ortholog_one2one	MGP_CASTEiJ_G0020804	ortholog_one2one	MGP_NODShiLtJ_G0021385	ortholog_one2one
MGP_129S1SvImJ_G0029626	ENSMUSG00000051674	ortholog_one2one	MGP_C3HHeJ_G0029326	ortholog_one2one	MGP_CASTEiJ_G0028734	ortholog_one2one	MGP_NODShiLtJ_G0029428	ortholog_one2one
MGP_129S1SvImJ_G0028409	ENSMUSG00000066113	ortholog_one2one	MGP_C3HHeJ_G0028105	ortholog_one2one	MGP_CASTEiJ_G0027546	ortholog_one2one	MGP_NODShiLtJ_G0028218	ortholog_one2one
MGP_129S1SvImJ_G0033406	ENSMUSG00000039814	ortholog_one2one	MGP_C3HHeJ_G0033100	ortholog_one2one	MGP_CASTEiJ_G0032422	ortholog_one2one	MGP_NODShiLtJ_G0033212	ortholog_one2one
MGP_129S1SvImJ_G0020913	ENSMUSG00000021718	ortholog_one2one	MGP_C3HHeJ_G0020653	ortholog_one2one	MGP_CASTEiJ_G0020172	ortholog_one2one	MGP_NODShiLtJ_G0020749	ortholog_one2one
MGP_129S1SvImJ_G0026373	ENSMUSG00000027284	ortholog_one2one	MGP_C3HHeJ_G0026093	ortholog_one2one	MGP_CASTEiJ_G0025555	ortholog_one2one	MGP_NODShiLtJ_G0026189	ortholog_one2one
MGP_129S1SvImJ_G0021659	ENSMUSG00000030662	ortholog_one2one	MGP_C3HHeJ_G0021403	ortholog_one2one	MGP_CASTEiJ_G0020918	ortholog_one2one	MGP_NODShiLtJ_G0021499	ortholog_one2one
MGP_129S1SvImJ_G0028127	ENSMUSG00000040044	ortholog_one2one	MGP_C3HHeJ_G0027825	ortholog_one2one	MGP_CASTEiJ_G0027280	ortholog_one2one	MGP_NODShiLtJ_G0027940	ortholog_one2one
MGP_129S1SvImJ_G0016814	ENSMUSG00000073489	ortholog_one2one	MGP_C3HHeJ_G0016577	ortholog_one2one			MGP_NODShiLtJ_G0016682	ortholog_one2one
MGP_129S1SvImJ_G0035456	ENSMUSG00000038233	ortholog_one2one	MGP_C3HHeJ_G0035140	ortholog_one2one	MGP_CASTEiJ_G0034445	ortholog_one2one	MGP_NODShiLtJ_G0035255	ortholog_one2one
MGP_129S1SvImJ_G0031806	ENSMUSG00000034690	ortholog_one2many	MGP_C3HHeJ_G0031296	ortholog_one2one	MGP_CASTEiJ_G0030659	ortholog_one2many	MGP_NODShiLtJ_G0031404	ortholog_one2one
MGP_129S1SvImJ_G0016486	ENSMUSG00000070644	ortholog_one2one	MGP_C3HHeJ_G0016255	ortholog_one2one	MGP_CASTEiJ_G0015835	ortholog_one2one	MGP_NODShiLtJ_G0016358	ortholog_one2one
MGP_129S1SvImJ_G0023456	ENSMUSG00000071172	ortholog_one2one	MGP_C3HHeJ_G0023180	ortholog_one2one	MGP_CASTEiJ_G0022681	ortholog_one2one	MGP_NODShiLtJ_G0023273	ortholog_one2one
MGP_129S1SvImJ_G0032496	ENSMUSG00000039405	ortholog_one2one	MGP_C3HHeJ_G0032196	ortholog_one2one	MGP_CASTEiJ_G0031523	ortholog_one2one	MGP_NODShiLtJ_G0032305	ortholog_one2one
MGP_129S1SvImJ_G0022007	ENSMUSG00000022546	ortholog_one2one	MGP_C3HHeJ_G0021746	ortholog_one2one	MGP_CASTEiJ_G0021265	ortholog_one2one	MGP_NODShiLtJ_G0021843	ortholog_one2one
MGP_129S1SvImJ_G0027460	ENSMUSG00000042404	ortholog_one2one	MGP_C3HHeJ_G0027175	ortholog_one2one	MGP_CASTEiJ_G0026621	ortholog_one2one	MGP_NODShiLtJ_G0027276	ortholog_one2one
MGP_129S1SvImJ_G0036214	ENSMUSG00000041552	ortholog_one2one	MGP_C3HHeJ_G0035883	ortholog_one2one	MGP_CASTEiJ_G0035171	ortholog_one2one	MGP_NODShiLtJ_G0035987	ortholog_one2one
MGP_129S1SvImJ_G0029502	ENSMUSG00000029123	ortholog_one2one	MGP_C3HHeJ_G0029202	ortholog_one2one	MGP_CASTEiJ_G0028610	ortholog_one2one	MGP_NODShiLtJ_G0029305	ortholog_one2one
MGP_129S1SvImJ_G0030864	ENSMUSG00000052337	ortholog_one2one	MGP_C3HHeJ_G0030867	ortholog_one2one	MGP_CASTEiJ_G0029953	ortholog_one2one	MGP_NODShiLtJ_G0030672	ortholog_one2one
MGP_129S1SvImJ_G0028204	ENSMUSG00000042788	ortholog_one2one	MGP_C3HHeJ_G0027902	ortholog_one2one	MGP_CASTEiJ_G0027342	ortholog_one2one	MGP_NODShiLtJ_G0028008	ortholog_one2one
MGP_129S1SvImJ_G0025238	ENSMUSG00000063434	ortholog_one2one	MGP_C3HHeJ_G0024969	ortholog_one2one	MGP_CASTEiJ_G0024434	ortholog_one2one	MGP_NODShiLtJ_G0025073	ortholog_one2one
MGP_129S1SvImJ_G0034652	ENSMUSG00000051493	ortholog_one2one	MGP_C3HHeJ_G0034334	ortholog_one2one	MGP_CASTEiJ_G0033656	ortholog_one2one	MGP_NODShiLtJ_G0034451	ortholog_one2one
MGP_129S1SvImJ_G0035995	ENSMUSG00000031227	ortholog_one2one	MGP_C3HHeJ_G0035672	ortholog_one2one	MGP_CASTEiJ_G0034958	ortholog_one2one	MGP_NODShiLtJ_G0035774	ortholog_one2one
MGP_129S1SvImJ_G0031323	ENSMUSG00000079304	ortholog_one2one	MGP_C3HHeJ_G0031025	ortholog_one2one	MGP_CASTEiJ_G0030406	ortholog_one2one	MGP_NODShiLtJ_G0031130	ortholog_one2one
MGP_129S1SvImJ_G0025321	ENSMUSG00000026676	ortholog_one2one	MGP_C3HHeJ_G0025054	ortholog_one2one	MGP_CASTEiJ_G0024517	ortholog_one2one	MGP_NODShiLtJ_G0025159	ortholog_one2one
MGP_129S1SvImJ_G0026920	ENSMUSG00000074577	ortholog_one2one	MGP_C3HHeJ_G0026638	ortholog_one2one	MGP_CASTEiJ_G0026096	ortholog_one2one	MGP_NODShiLtJ_G0026738	ortholog_one2one
MGP_129S1SvImJ_G0016985	ENSMUSG00000019772	ortholog_one2one	MGP_C3HHeJ_G0016746	ortholog_one2one	MGP_CASTEiJ_G0016328	ortholog_one2one	MGP_NODShiLtJ_G0016852	ortholog_one2one
MGP_129S1SvImJ_G0023827	ENSMUSG00000002768	ortholog_one2one	MGP_C3HHeJ_G0023552	ortholog_one2one	MGP_CASTEiJ_G0023035	ortholog_one2one	MGP_NODShiLtJ_G0023651	ortholog_one2one
MGP_129S1SvImJ_G0018285	ENSMUSG00000036275	ortholog_one2one	MGP_C3HHeJ_G0018036	ortholog_one2one	MGP_CASTEiJ_G0017601	ortholog_one2one	MGP_NODShiLtJ_G0018137	ortholog_one2one
MGP_129S1SvImJ_G0032283	ENSMUSG00000074111	ortholog_one2one	MGP_C3HHeJ_G0031987	ortholog_one2one	MGP_CASTEiJ_G0031315	ortholog_one2one	MGP_NODShiLtJ_G0032100	ortholog_one2one
MGP_129S1SvImJ_G0027224	ENSMUSG00000094962	ortholog_one2one	MGP_C3HHeJ_G0026940	ortholog_one2one	MGP_CASTEiJ_G0026392	ortholog_one2one	MGP_NODShiLtJ_G0027036	ortholog_one2one
MGP_129S1SvImJ_G0028676	ENSMUSG00000043383	ortholog_one2one	MGP_C3HHeJ_G0028372	ortholog_one2one	MGP_CASTEiJ_G0027806	ortholog_one2one	MGP_NODShiLtJ_G0028482	ortholog_one2one
MGP_129S1SvImJ_G0016270	ENSMUSG00000056055	ortholog_one2one	MGP_C3HHeJ_G0016036	ortholog_one2one	MGP_CASTEiJ_G0015621	ortholog_one2one	MGP_NODShiLtJ_G0016140	ortholog_one2one
MGP_129S1SvImJ_G0017957	ENSMUSG00000020448	ortholog_one2one	MGP_C3HHeJ_G0017711	ortholog_one2one	MGP_CASTEiJ_G0017273	ortholog_one2one	MGP_NODShiLtJ_G0017814	ortholog_one2one
MGP_129S1SvImJ_G0023607	ENSMUSG00000036185	ortholog_one2one	MGP_C3HHeJ_G0023334	ortholog_one2one	MGP_CASTEiJ_G0022831	ortholog_one2one	MGP_NODShiLtJ_G0023429	ortholog_one2one
MGP_129S1SvImJ_G0032676	ENSMUSG00000094822	ortholog_one2many	MGP_C3HHeJ_G0032370	ortholog_one2many	MGP_CASTEiJ_G0031705	ortholog_one2many		
MGP_129S1SvImJ_G0028417	ENSMUSG00000037996	ortholog_one2one	MGP_C3HHeJ_G0028113	ortholog_one2one	MGP_CASTEiJ_G0027554	ortholog_one2one	MGP_NODShiLtJ_G0028226	ortholog_one2one
MGP_129S1SvImJ_G0023762	ENSMUSG00000054951	ortholog_one2one	MGP_C3HHeJ_G0023488	ortholog_one2one	MGP_CASTEiJ_G0022969	ortholog_one2one	MGP_NODShiLtJ_G0023586	ortholog_one2one
MGP_129S1SvImJ_G0030833	ENSMUSG00000049001	ortholog_one2one	MGP_C3HHeJ_G0030901	ortholog_one2one	MGP_CASTEiJ_G0029923	ortholog_one2one	MGP_NODShiLtJ_G0030638	ortholog_one2one
MGP_129S1SvImJ_G0030181	ENSMUSG00000000916	ortholog_one2one	MGP_C3HHeJ_G0029875	ortholog_one2one	MGP_CASTEiJ_G0029284	ortholog_one2one	MGP_NODShiLtJ_G0029983	ortholog_one2one
MGP_129S1SvImJ_G0017440	ENSMUSG00000091888	ortholog_one2one					MGP_NODShiLtJ_G0017303	ortholog_one2one
MGP_129S1SvImJ_G0035716	ENSMUSG00000055653	ortholog_one2one	MGP_C3HHeJ_G0035389	ortholog_one2one	MGP_CASTEiJ_G0034680	ortholog_one2one	MGP_NODShiLtJ_G0035505	ortholog_one2one
MGP_129S1SvImJ_G0023559	ENSMUSG00000079547	ortholog_one2many	MGP_C3HHeJ_G0023286	ortholog_one2many	MGP_CASTEiJ_G0022786	ortholog_one2many	MGP_NODShiLtJ_G0023381	ortholog_one2many
MGP_129S1SvImJ_G0032538	ENSMUSG00000049580	ortholog_one2one	MGP_C3HHeJ_G0032238	ortholog_one2one	MGP_CASTEiJ_G0031565	ortholog_one2one	MGP_NODShiLtJ_G0032346	ortholog_one2one
MGP_129S1SvImJ_G0033453	ENSMUSG00000037656	ortholog_one2one			MGP_CASTEiJ_G0032469	ortholog_one2one		
MGP_129S1SvImJ_G0018777	ENSMUSG00000002058	ortholog_one2one	MGP_C3HHeJ_G0018530	ortholog_one2one	MGP_CASTEiJ_G0018084	ortholog_one2one	MGP_NODShiLtJ_G0018625	ortholog_one2one
MGP_129S1SvImJ_G0029609	ENSMUSG00000029212	ortholog_one2one	MGP_C3HHeJ_G0029309	ortholog_one2one	MGP_CASTEiJ_G0028717	ortholog_one2one	MGP_NODShiLtJ_G0029412	ortholog_one2one
MGP_129S1SvImJ_G0018118	ENSMUSG00000020305	ortholog_one2one	MGP_C3HHeJ_G0017873	ortholog_one2one	MGP_CASTEiJ_G0017435	ortholog_one2one	MGP_NODShiLtJ_G0017974	ortholog_one2one
MGP_129S1SvImJ_G0036258	ENSMUSG00000031384	ortholog_one2one	MGP_C3HHeJ_G0035928	ortholog_one2one	MGP_CASTEiJ_G0035216	ortholog_one2one	MGP_NODShiLtJ_G0036032	ortholog_one2one
MGP_129S1SvImJ_G0027064	ENSMUSG00000027530	ortholog_one2one	MGP_C3HHeJ_G0026777	ortholog_one2one	MGP_CASTEiJ_G0026235	ortholog_one2one	MGP_NODShiLtJ_G0026879	ortholog_one2one
MGP_129S1SvImJ_G0026441	ENSMUSG00000027360	ortholog_one2one	MGP_C3HHeJ_G0026160	ortholog_one2one	MGP_CASTEiJ_G0025621	ortholog_one2one	MGP_NODShiLtJ_G0026258	ortholog_one2one
MGP_129S1SvImJ_G0033563	ENSMUSG00000031590	ortholog_one2one	MGP_C3HHeJ_G0033251	ortholog_one2one	MGP_CASTEiJ_G0032579	ortholog_one2one	MGP_NODShiLtJ_G0033369	ortholog_one2one
MGP_129S1SvImJ_G0023110	ENSMUSG00000034345	ortholog_one2one	MGP_C3HHeJ_G0022843	ortholog_one2one	MGP_CASTEiJ_G0022361	ortholog_one2one	MGP_NODShiLtJ_G0022939	ortholog_one2one
MGP_129S1SvImJ_G0025907	ENSMUSG00000027079	ortholog_one2one	MGP_C3HHeJ_G0025637	ortholog_one2one	MGP_CASTEiJ_G0025098	ortholog_one2one	MGP_NODShiLtJ_G0025742	ortholog_one2one
MGP_129S1SvImJ_G0019112	ENSMUSG00000078276	ortholog_one2one	MGP_C3HHeJ_G0018868	ortholog_one2one			MGP_NODShiLtJ_G0018965	ortholog_one2one
MGP_129S1SvImJ_G0034724	ENSMUSG00000002033	ortholog_one2one	MGP_C3HHeJ_G0034407	ortholog_one2one	MGP_CASTEiJ_G0033729	ortholog_one2one	MGP_NODShiLtJ_G0034523	ortholog_one2one
MGP_129S1SvImJ_G0022418	ENSMUSG00000023051	ortholog_one2one	MGP_C3HHeJ_G0022151	ortholog_one2one	MGP_CASTEiJ_G0021677	ortholog_one2one	MGP_NODShiLtJ_G0022249	ortholog_one2one
MGP_129S1SvImJ_G0020576	ENSMUSG00000034928	ortholog_one2one	MGP_C3HHeJ_G0020325	ortholog_one2one	MGP_CASTEiJ_G0019839	ortholog_one2one	MGP_NODShiLtJ_G0020416	ortholog_one2one
MGP_129S1SvImJ_G0035823	ENSMUSG00000031391	ortholog_one2one	MGP_C3HHeJ_G0035494	ortholog_one2one	MGP_CASTEiJ_G0034785	ortholog_one2one	MGP_NODShiLtJ_G0035608	ortholog_one2one
MGP_129S1SvImJ_G0026987	ENSMUSG00000039050	ortholog_one2one	MGP_C3HHeJ_G0026703	ortholog_one2one	MGP_CASTEiJ_G0026162	ortholog_one2one	MGP_NODShiLtJ_G0026803	ortholog_one2one
MGP_129S1SvImJ_G0027924	ENSMUSG00000028158	ortholog_one2one	MGP_C3HHeJ_G0027623	ortholog_one2one	MGP_CASTEiJ_G0027079	ortholog_one2one	MGP_NODShiLtJ_G0027738	ortholog_one2one
MGP_129S1SvImJ_G0026091	ENSMUSG00000075093	ortholog_one2one	MGP_C3HHeJ_G0025817	ortholog_one2one	MGP_CASTEiJ_G0025277	ortholog_one2one	MGP_NODShiLtJ_G0025919	ortholog_one2one
MGP_129S1SvImJ_G0026758	ENSMUSG00000027618	ortholog_one2one	MGP_C3HHeJ_G0026476	ortholog_one2one	MGP_CASTEiJ_G0025937	ortholog_one2one	MGP_NODShiLtJ_G0026578	ortholog_one2one
MGP_129S1SvImJ_G0033509	ENSMUSG00000031491	ortholog_one2one	MGP_C3HHeJ_G0033198	ortholog_one2one	MGP_CASTEiJ_G0032524	ortholog_one2one	MGP_NODShiLtJ_G0033315	ortholog_one2one
MGP_129S1SvImJ_G0027074	ENSMUSG00000027552	ortholog_one2one	MGP_C3HHeJ_G0026787	ortholog_one2one	MGP_CASTEiJ_G0026245	ortholog_one2one	MGP_NODShiLtJ_G0026889	ortholog_one2one
MGP_129S1SvImJ_G0030438	ENSMUSG00000015112	ortholog_one2one	MGP_C3HHeJ_G0030134	ortholog_one2one	MGP_CASTEiJ_G0029535	ortholog_one2one	MGP_NODShiLtJ_G0030246	ortholog_one2one
MGP_129S1SvImJ_G0029942	ENSMUSG00000011884	ortholog_one2one	MGP_C3HHeJ_G0029638	ortholog_one2one	MGP_CASTEiJ_G0029046	ortholog_one2one	MGP_NODShiLtJ_G0029743	ortholog_one2one
MGP_129S1SvImJ_G0031684	ENSMUSG00000094156	ortholog_one2one	MGP_C3HHeJ_G0031384	ortholog_one2one	MGP_CASTEiJ_G0030739	ortholog_one2one	MGP_NODShiLtJ_G0031491	ortholog_one2one
MGP_129S1SvImJ_G0016538	ENSMUSG00000041605	ortholog_one2one	MGP_C3HHeJ_G0016307	ortholog_one2one	MGP_CASTEiJ_G0015887	ortholog_one2one	MGP_NODShiLtJ_G0016410	ortholog_one2one
MGP_129S1SvImJ_G0024756	ENSMUSG00000024773	ortholog_one2one	MGP_C3HHeJ_G0024490	ortholog_one2one	MGP_CASTEiJ_G0023962	ortholog_one2one	MGP_NODShiLtJ_G0024584	ortholog_one2one
MGP_129S1SvImJ_G0027670	ENSMUSG00000033233	ortholog_one2one	MGP_C3HHeJ_G0027371	ortholog_one2one	MGP_CASTEiJ_G0026827	ortholog_one2one	MGP_NODShiLtJ_G0027487	ortholog_one2one
MGP_129S1SvImJ_G0017252	ENSMUSG00000037990	ortholog_one2one	MGP_C3HHeJ_G0017013	ortholog_one2one	MGP_CASTEiJ_G0016584	ortholog_one2one	MGP_NODShiLtJ_G0017112	ortholog_one2one
MGP_129S1SvImJ_G0019262	ENSMUSG00000034255	ortholog_one2one	MGP_C3HHeJ_G0019013	ortholog_one2one	MGP_CASTEiJ_G0018567	ortholog_one2one	MGP_NODShiLtJ_G0019115	ortholog_one2one
MGP_129S1SvImJ_G0032897	ENSMUSG00000058420	ortholog_one2one	MGP_C3HHeJ_G0032595	ortholog_one2one	MGP_CASTEiJ_G0031923	ortholog_one2one	MGP_NODShiLtJ_G0032705	ortholog_one2one
MGP_129S1SvImJ_G0019584	ENSMUSG00000020605	ortholog_one2one	MGP_C3HHeJ_G0019332	ortholog_one2one	MGP_CASTEiJ_G0018887	ortholog_one2one	MGP_NODShiLtJ_G0019440	ortholog_one2one
MGP_129S1SvImJ_G0024241	ENSMUSG00000012282	ortholog_one2one	MGP_C3HHeJ_G0023975	ortholog_one2one	MGP_CASTEiJ_G0023450	ortholog_one2one	MGP_NODShiLtJ_G0024069	ortholog_one2one
