BL6_geneid,129_geneid,C3H_geneid,NOD_geneid,CAST_geneid
ENSMUSG00000106483::ENSMUSG00000106483,MGP_129S1SvImJ_G0006731::ENSMUSG00000106483,MGP_C3HHeJ_G0006646::ENSMUSG00000106483,MGP_NODShiLtJ_G0006656::ENSMUSG00000106483,MGP_CASTEiJ_G0006569::ENSMUSG00000106483
ENSMUSG00000103115::ENSMUSG00000103115,MGP_129S1SvImJ_G0006234::ENSMUSG00000103115,MGP_C3HHeJ_G0006152::ENSMUSG00000103115,MGP_NODShiLtJ_G0006170::ENSMUSG00000103115,MGP_CASTEiJ_G0006086::ENSMUSG00000103115
ENSMUSG00000097272::ENSMUSG00000097272,MGP_129S1SvImJ_G0004855::ENSMUSG00000097272,MGP_C3HHeJ_G0004766::ENSMUSG00000097272,MGP_NODShiLtJ_G0004781::ENSMUSG00000097272,MGP_CASTEiJ_G0004719::ENSMUSG00000097272
ENSMUSG00000097337::ENSMUSG00000097337,MGP_129S1SvImJ_G0006500::ENSMUSG00000097337,MGP_C3HHeJ_G0006416::ENSMUSG00000097337,MGP_NODShiLtJ_G0006430::ENSMUSG00000097337,MGP_CASTEiJ_G0006348::ENSMUSG00000097337
ENSMUSG00000099664::ENSMUSG00000099664,MGP_129S1SvImJ_G0007364::ENSMUSG00000099664,MGP_C3HHeJ_G0007283::ENSMUSG00000099664,MGP_NODShiLtJ_G0007285::ENSMUSG00000099664,MGP_CASTEiJ_G0007185::ENSMUSG00000099664
ENSMUSG00000097294::ENSMUSG00000097294,MGP_129S1SvImJ_G0005330::ENSMUSG00000097294,MGP_C3HHeJ_G0005244::ENSMUSG00000097294,MGP_NODShiLtJ_G0005258::ENSMUSG00000097294,MGP_CASTEiJ_G0005191::ENSMUSG00000097294
ENSMUSG00000105923::ENSMUSG00000105923,MGP_129S1SvImJ_G0006337::ENSMUSG00000105923,MGP_C3HHeJ_G0006255::ENSMUSG00000105923,MGP_NODShiLtJ_G0006271::ENSMUSG00000105923,MGP_CASTEiJ_G0006189::ENSMUSG00000105923
ENSMUSG00000108814::ENSMUSG00000108814,MGP_129S1SvImJ_G0007267::ENSMUSG00000108814,MGP_C3HHeJ_G0007186::ENSMUSG00000108814,MGP_NODShiLtJ_G0007189::ENSMUSG00000108814,MGP_CASTEiJ_G0007088::ENSMUSG00000108814
ENSMUSG00000092341::ENSMUSG00000092341,MGP_129S1SvImJ_G0005808::ENSMUSG00000092341,MGP_C3HHeJ_G0005725::ENSMUSG00000092341,MGP_NODShiLtJ_G0005743::ENSMUSG00000092341,MGP_CASTEiJ_G0005665::ENSMUSG00000092341
ENSMUSG00000092219::ENSMUSG00000092219,MGP_129S1SvImJ_G0005728::ENSMUSG00000092219,MGP_C3HHeJ_G0005643::ENSMUSG00000092219,MGP_NODShiLtJ_G0005661::ENSMUSG00000092219,MGP_CASTEiJ_G0005586::ENSMUSG00000092219
ENSMUSG00000100101::ENSMUSG00000100101,MGP_129S1SvImJ_G0006909::ENSMUSG00000100101,MGP_C3HHeJ_G0006824::ENSMUSG00000100101,MGP_NODShiLtJ_G0006830::ENSMUSG00000100101,MGP_CASTEiJ_G0006741::ENSMUSG00000100101
ENSMUSG00000100827::ENSMUSG00000100827,MGP_129S1SvImJ_G0004878::ENSMUSG00000100827,MGP_C3HHeJ_G0004789::ENSMUSG00000100827,MGP_NODShiLtJ_G0004804::ENSMUSG00000100827,MGP_CASTEiJ_G0004742::ENSMUSG00000100827
ENSMUSG00000105602::ENSMUSG00000105602,MGP_129S1SvImJ_G0006355::ENSMUSG00000105602,MGP_C3HHeJ_G0006273::ENSMUSG00000105602,MGP_NODShiLtJ_G0006289::ENSMUSG00000105602,MGP_CASTEiJ_G0006207::ENSMUSG00000105602
ENSMUSG00000087268::ENSMUSG00000087268,MGP_129S1SvImJ_G0005889::ENSMUSG00000087268,MGP_C3HHeJ_G0005808::ENSMUSG00000087268,MGP_NODShiLtJ_G0005827::ENSMUSG00000087268,MGP_CASTEiJ_G0005744::ENSMUSG00000087268
ENSMUSG00000097156::ENSMUSG00000097156,MGP_129S1SvImJ_G0006233::ENSMUSG00000097156,MGP_C3HHeJ_G0006151::ENSMUSG00000097156,MGP_NODShiLtJ_G0006169::ENSMUSG00000097156,MGP_CASTEiJ_G0006085::ENSMUSG00000097156
ENSMUSG00000097779::ENSMUSG00000097779,MGP_129S1SvImJ_G0005844::ENSMUSG00000097779,MGP_C3HHeJ_G0005762::ENSMUSG00000097779,MGP_NODShiLtJ_G0005781::ENSMUSG00000097779,MGP_CASTEiJ_G0005699::ENSMUSG00000097779
ENSMUSG00000085238::ENSMUSG00000085238,MGP_129S1SvImJ_G0007098::ENSMUSG00000085238,MGP_C3HHeJ_G0007015::ENSMUSG00000085238,MGP_NODShiLtJ_G0007020::ENSMUSG00000085238,MGP_CASTEiJ_G0006921::ENSMUSG00000085238
ENSMUSG00000104543::ENSMUSG00000104543,MGP_129S1SvImJ_G0006279::ENSMUSG00000104543,MGP_C3HHeJ_G0006198::ENSMUSG00000104543,MGP_NODShiLtJ_G0006215::ENSMUSG00000104543,MGP_CASTEiJ_G0006131::ENSMUSG00000104543
ENSMUSG00000106357::ENSMUSG00000106357,MGP_129S1SvImJ_G0006703::ENSMUSG00000106357,MGP_C3HHeJ_G0006618::ENSMUSG00000106357,MGP_NODShiLtJ_G0006628::ENSMUSG00000106357,MGP_CASTEiJ_G0006541::ENSMUSG00000106357
ENSMUSG00000086712::ENSMUSG00000086712,MGP_129S1SvImJ_G0006424::ENSMUSG00000086712,MGP_C3HHeJ_G0006340::ENSMUSG00000086712,MGP_NODShiLtJ_G0006354::ENSMUSG00000086712,MGP_CASTEiJ_G0006274::ENSMUSG00000086712
ENSMUSG00000098747::ENSMUSG00000098747,MGP_129S1SvImJ_G0007469::ENSMUSG00000098747,MGP_C3HHeJ_G0007386::ENSMUSG00000098747,MGP_NODShiLtJ_G0007390::ENSMUSG00000098747,MGP_CASTEiJ_G0007290::ENSMUSG00000098747
ENSMUSG00000097595::ENSMUSG00000097595,MGP_129S1SvImJ_G0007289::ENSMUSG00000097595,MGP_C3HHeJ_G0007208::ENSMUSG00000097595,MGP_NODShiLtJ_G0007211::ENSMUSG00000097595,MGP_CASTEiJ_G0007110::ENSMUSG00000097595
ENSMUSG00000106365::ENSMUSG00000106365,MGP_129S1SvImJ_G0006294::ENSMUSG00000106365,MGP_C3HHeJ_G0006213::ENSMUSG00000106365,MGP_NODShiLtJ_G0006230::ENSMUSG00000106365,MGP_CASTEiJ_G0006146::ENSMUSG00000106365
ENSMUSG00000097176::ENSMUSG00000097176,MGP_129S1SvImJ_G0005288::ENSMUSG00000097176,MGP_C3HHeJ_G0005202::ENSMUSG00000097176,MGP_NODShiLtJ_G0005216::ENSMUSG00000097176,MGP_CASTEiJ_G0005149::ENSMUSG00000097176
ENSMUSG00000085488::ENSMUSG00000085488,MGP_129S1SvImJ_G0005422::ENSMUSG00000085488,MGP_C3HHeJ_G0005337::ENSMUSG00000085488,MGP_NODShiLtJ_G0005351::ENSMUSG00000085488,MGP_CASTEiJ_G0005281::ENSMUSG00000085488
ENSMUSG00000105508::ENSMUSG00000105508,MGP_129S1SvImJ_G0006732::ENSMUSG00000105508,MGP_C3HHeJ_G0006647::ENSMUSG00000105508,MGP_NODShiLtJ_G0006657::ENSMUSG00000105508,MGP_CASTEiJ_G0006570::ENSMUSG00000105508
ENSMUSG00000100832::ENSMUSG00000100832,MGP_129S1SvImJ_G0004811::ENSMUSG00000100832,MGP_C3HHeJ_G0004722::ENSMUSG00000100832,MGP_NODShiLtJ_G0004738::ENSMUSG00000100832,MGP_CASTEiJ_G0004678::ENSMUSG00000100832
ENSMUSG00000108468::ENSMUSG00000108468,MGP_129S1SvImJ_G0007215::ENSMUSG00000108468,MGP_C3HHeJ_G0007134::ENSMUSG00000108468,MGP_NODShiLtJ_G0007137::ENSMUSG00000108468,MGP_CASTEiJ_G0007036::ENSMUSG00000108468
ENSMUSG00000097553::ENSMUSG00000097553,MGP_129S1SvImJ_G0005778::ENSMUSG00000097553,MGP_C3HHeJ_G0005694::ENSMUSG00000097553,MGP_NODShiLtJ_G0005712::ENSMUSG00000097553,MGP_CASTEiJ_G0005636::ENSMUSG00000097553
ENSMUSG00000107031::ENSMUSG00000107031,MGP_129S1SvImJ_G0006620::ENSMUSG00000107031,MGP_C3HHeJ_G0006536::ENSMUSG00000107031,MGP_NODShiLtJ_G0006546::ENSMUSG00000107031,MGP_CASTEiJ_G0006460::ENSMUSG00000107031
ENSMUSG00000097650::ENSMUSG00000097650,MGP_129S1SvImJ_G0005414::ENSMUSG00000097650,MGP_C3HHeJ_G0005327::ENSMUSG00000097650,MGP_NODShiLtJ_G0005341::ENSMUSG00000097650,MGP_CASTEiJ_G0005272::ENSMUSG00000097650
ENSMUSG00000098659::ENSMUSG00000098659,MGP_129S1SvImJ_G0006112::ENSMUSG00000098659,MGP_C3HHeJ_G0006029::ENSMUSG00000098659,MGP_NODShiLtJ_G0006048::ENSMUSG00000098659,MGP_CASTEiJ_G0005966::ENSMUSG00000098659
ENSMUSG00000097372::ENSMUSG00000097372,MGP_129S1SvImJ_G0005165::ENSMUSG00000097372,MGP_C3HHeJ_G0005077::ENSMUSG00000097372,MGP_NODShiLtJ_G0005092::ENSMUSG00000097372,MGP_CASTEiJ_G0005025::ENSMUSG00000097372
ENSMUSG00000099599::ENSMUSG00000099599,MGP_129S1SvImJ_G0007501::ENSMUSG00000099599,MGP_C3HHeJ_G0007418::ENSMUSG00000099599,MGP_NODShiLtJ_G0007422::ENSMUSG00000099599,MGP_CASTEiJ_G0007321::ENSMUSG00000099599
ENSMUSG00000085249::ENSMUSG00000085249,MGP_129S1SvImJ_G0006493::ENSMUSG00000085249,MGP_C3HHeJ_G0006409::ENSMUSG00000085249,MGP_NODShiLtJ_G0006423::ENSMUSG00000085249,MGP_CASTEiJ_G0006341::ENSMUSG00000085249
ENSMUSG00000103811::ENSMUSG00000103811,MGP_129S1SvImJ_G0007508::ENSMUSG00000103811,MGP_C3HHeJ_G0007425::ENSMUSG00000103811,MGP_NODShiLtJ_G0007429::ENSMUSG00000103811,MGP_CASTEiJ_G0007328::ENSMUSG00000103811
ENSMUSG00000099375::ENSMUSG00000099375,MGP_129S1SvImJ_G0004931::ENSMUSG00000099375,MGP_C3HHeJ_G0004843::ENSMUSG00000099375,MGP_NODShiLtJ_G0004858::ENSMUSG00000099375,MGP_CASTEiJ_G0004792::ENSMUSG00000099375
ENSMUSG00000097864::ENSMUSG00000097864,MGP_129S1SvImJ_G0007174::ENSMUSG00000097864,MGP_C3HHeJ_G0007092::ENSMUSG00000097864,MGP_NODShiLtJ_G0007097::ENSMUSG00000097864,MGP_CASTEiJ_G0006996::ENSMUSG00000097864
ENSMUSG00000086179::ENSMUSG00000086179,MGP_129S1SvImJ_G0006065::ENSMUSG00000086179,MGP_C3HHeJ_G0005982::ENSMUSG00000086179,MGP_NODShiLtJ_G0006001::ENSMUSG00000086179,MGP_CASTEiJ_G0005919::ENSMUSG00000086179
ENSMUSG00000087618::ENSMUSG00000087618,MGP_129S1SvImJ_G0006032::ENSMUSG00000087618,MGP_C3HHeJ_G0005951::ENSMUSG00000087618,MGP_NODShiLtJ_G0005968::ENSMUSG00000087618,MGP_CASTEiJ_G0005886::ENSMUSG00000087618
ENSMUSG00000101334::ENSMUSG00000101334,MGP_129S1SvImJ_G0006226::ENSMUSG00000101334,MGP_C3HHeJ_G0006144::ENSMUSG00000101334,MGP_NODShiLtJ_G0006162::ENSMUSG00000101334,MGP_CASTEiJ_G0006078::ENSMUSG00000101334
ENSMUSG00000097636::ENSMUSG00000097636,MGP_129S1SvImJ_G0005843::ENSMUSG00000097636,MGP_C3HHeJ_G0005761::ENSMUSG00000097636,MGP_NODShiLtJ_G0005780::ENSMUSG00000097636,MGP_CASTEiJ_G0005698::ENSMUSG00000097636
ENSMUSG00000086262::ENSMUSG00000086262,MGP_129S1SvImJ_G0006523::ENSMUSG00000086262,MGP_C3HHeJ_G0006439::ENSMUSG00000086262,MGP_NODShiLtJ_G0006453::ENSMUSG00000086262,MGP_CASTEiJ_G0006371::ENSMUSG00000086262
ENSMUSG00000097205::ENSMUSG00000097205,MGP_129S1SvImJ_G0007425::ENSMUSG00000097205,MGP_C3HHeJ_G0007342::ENSMUSG00000097205,MGP_NODShiLtJ_G0007346::ENSMUSG00000097205,MGP_CASTEiJ_G0007246::ENSMUSG00000097205
ENSMUSG00000086136::ENSMUSG00000086136,MGP_129S1SvImJ_G0006481::ENSMUSG00000086136,MGP_C3HHeJ_G0006397::ENSMUSG00000086136,MGP_NODShiLtJ_G0006411::ENSMUSG00000086136,MGP_CASTEiJ_G0006329::ENSMUSG00000086136
ENSMUSG00000102096::ENSMUSG00000102096,MGP_129S1SvImJ_G0005340::ENSMUSG00000102096,MGP_C3HHeJ_G0005254::ENSMUSG00000102096,MGP_NODShiLtJ_G0005268::ENSMUSG00000102096,MGP_CASTEiJ_G0005201::ENSMUSG00000102096
ENSMUSG00000086413::ENSMUSG00000086413,MGP_129S1SvImJ_G0006457::ENSMUSG00000086413,MGP_C3HHeJ_G0006373::ENSMUSG00000086413,MGP_NODShiLtJ_G0006387::ENSMUSG00000086413,MGP_CASTEiJ_G0006306::ENSMUSG00000086413
ENSMUSG00000090104::ENSMUSG00000090104,MGP_129S1SvImJ_G0005529::ENSMUSG00000090104,MGP_C3HHeJ_G0005444::ENSMUSG00000090104,MGP_NODShiLtJ_G0005459::ENSMUSG00000090104,MGP_CASTEiJ_G0005386::ENSMUSG00000090104
ENSMUSG00000085643::ENSMUSG00000085643,MGP_129S1SvImJ_G0006432::ENSMUSG00000085643,MGP_C3HHeJ_G0006348::ENSMUSG00000085643,MGP_NODShiLtJ_G0006362::ENSMUSG00000085643,MGP_CASTEiJ_G0006282::ENSMUSG00000085643
ENSMUSG00000099150::ENSMUSG00000099150,MGP_129S1SvImJ_G0006399::ENSMUSG00000099150,MGP_C3HHeJ_G0006315::ENSMUSG00000099150,MGP_NODShiLtJ_G0006332::ENSMUSG00000099150,MGP_CASTEiJ_G0006250::ENSMUSG00000099150
ENSMUSG00000103158::ENSMUSG00000103158,MGP_129S1SvImJ_G0005015::ENSMUSG00000103158,MGP_C3HHeJ_G0004927::ENSMUSG00000103158,MGP_NODShiLtJ_G0004942::ENSMUSG00000103158,MGP_CASTEiJ_G0004875::ENSMUSG00000103158
ENSMUSG00000108192::ENSMUSG00000108192,MGP_129S1SvImJ_G0006975::ENSMUSG00000108192,MGP_C3HHeJ_G0006890::ENSMUSG00000108192,MGP_NODShiLtJ_G0006897::ENSMUSG00000108192,MGP_CASTEiJ_G0006806::ENSMUSG00000108192
ENSMUSG00000104781::ENSMUSG00000104781,MGP_129S1SvImJ_G0006634::ENSMUSG00000104781,MGP_C3HHeJ_G0006550::ENSMUSG00000104781,MGP_NODShiLtJ_G0006560::ENSMUSG00000104781,MGP_CASTEiJ_G0006473::ENSMUSG00000104781
ENSMUSG00000097658::ENSMUSG00000097658,MGP_129S1SvImJ_G0005333::ENSMUSG00000097658,MGP_C3HHeJ_G0005247::ENSMUSG00000097658,MGP_NODShiLtJ_G0005261::ENSMUSG00000097658,MGP_CASTEiJ_G0005194::ENSMUSG00000097658
ENSMUSG00000085113::ENSMUSG00000085113,MGP_129S1SvImJ_G0005241::ENSMUSG00000085113,MGP_C3HHeJ_G0005155::ENSMUSG00000085113,MGP_NODShiLtJ_G0005170::ENSMUSG00000085113,MGP_CASTEiJ_G0005102::ENSMUSG00000085113
ENSMUSG00000051616::ENSMUSG00000051616,MGP_129S1SvImJ_G0004823::ENSMUSG00000051616,MGP_C3HHeJ_G0004734::ENSMUSG00000051616,MGP_NODShiLtJ_G0004750::ENSMUSG00000051616,MGP_CASTEiJ_G0004690::ENSMUSG00000051616
ENSMUSG00000104367::ENSMUSG00000104367,MGP_129S1SvImJ_G0005058::ENSMUSG00000104367,MGP_C3HHeJ_G0004970::ENSMUSG00000104367,MGP_NODShiLtJ_G0004984::ENSMUSG00000104367,MGP_CASTEiJ_G0004917::ENSMUSG00000104367
ENSMUSG00000099802::ENSMUSG00000099802,MGP_129S1SvImJ_G0005991::ENSMUSG00000099802,MGP_C3HHeJ_G0005910::ENSMUSG00000099802,MGP_NODShiLtJ_G0005927::ENSMUSG00000099802,MGP_CASTEiJ_G0005845::ENSMUSG00000099802
ENSMUSG00000085375::ENSMUSG00000085375,MGP_129S1SvImJ_G0006431::ENSMUSG00000085375,MGP_C3HHeJ_G0006347::ENSMUSG00000085375,MGP_NODShiLtJ_G0006361::ENSMUSG00000085375,MGP_CASTEiJ_G0006281::ENSMUSG00000085375
ENSMUSG00000084909::ENSMUSG00000084909,MGP_129S1SvImJ_G0007105::ENSMUSG00000084909,MGP_C3HHeJ_G0007022::ENSMUSG00000084909,MGP_NODShiLtJ_G0007027::ENSMUSG00000084909,MGP_CASTEiJ_G0006928::ENSMUSG00000084909
ENSMUSG00000098145::ENSMUSG00000098145,MGP_129S1SvImJ_G0004984::ENSMUSG00000098145,MGP_C3HHeJ_G0004896::ENSMUSG00000098145,MGP_NODShiLtJ_G0004911::ENSMUSG00000098145,MGP_CASTEiJ_G0004845::ENSMUSG00000098145
ENSMUSG00000097773::ENSMUSG00000097773,MGP_129S1SvImJ_G0007385::ENSMUSG00000097773,MGP_C3HHeJ_G0007303::ENSMUSG00000097773,MGP_NODShiLtJ_G0007306::ENSMUSG00000097773,MGP_CASTEiJ_G0007206::ENSMUSG00000097773
ENSMUSG00000100534::ENSMUSG00000100534,MGP_129S1SvImJ_G0004880::ENSMUSG00000100534,MGP_C3HHeJ_G0004791::ENSMUSG00000100534,MGP_NODShiLtJ_G0004806::ENSMUSG00000100534,MGP_CASTEiJ_G0004744::ENSMUSG00000100534
ENSMUSG00000106525::ENSMUSG00000106525,MGP_129S1SvImJ_G0006152::ENSMUSG00000106525,MGP_C3HHeJ_G0006070::ENSMUSG00000106525,MGP_NODShiLtJ_G0006088::ENSMUSG00000106525,MGP_CASTEiJ_G0006005::ENSMUSG00000106525
ENSMUSG00000100836::ENSMUSG00000100836,MGP_129S1SvImJ_G0007427::ENSMUSG00000100836,MGP_C3HHeJ_G0007344::ENSMUSG00000100836,MGP_NODShiLtJ_G0007348::ENSMUSG00000100836,MGP_CASTEiJ_G0007248::ENSMUSG00000100836
ENSMUSG00000085250::ENSMUSG00000085250,MGP_129S1SvImJ_G0006242::ENSMUSG00000085250,MGP_C3HHeJ_G0006160::ENSMUSG00000085250,MGP_NODShiLtJ_G0006178::ENSMUSG00000085250,MGP_CASTEiJ_G0006094::ENSMUSG00000085250
ENSMUSG00000104667::ENSMUSG00000104667,MGP_129S1SvImJ_G0006604::ENSMUSG00000104667,MGP_C3HHeJ_G0006519::ENSMUSG00000104667,MGP_NODShiLtJ_G0006528::ENSMUSG00000104667,MGP_CASTEiJ_G0005376::ENSMUSG00000104667
ENSMUSG00000085528::ENSMUSG00000085528,MGP_129S1SvImJ_G0005256::ENSMUSG00000085528,MGP_C3HHeJ_G0005170::ENSMUSG00000085528,MGP_NODShiLtJ_G0005185::ENSMUSG00000085528,MGP_CASTEiJ_G0005117::ENSMUSG00000085528
ENSMUSG00000085864::ENSMUSG00000085864,MGP_129S1SvImJ_G0005303::ENSMUSG00000085864,MGP_C3HHeJ_G0005217::ENSMUSG00000085864,MGP_NODShiLtJ_G0005231::ENSMUSG00000085864,MGP_CASTEiJ_G0005164::ENSMUSG00000085864
ENSMUSG00000108801::ENSMUSG00000108801,MGP_129S1SvImJ_G0007277::ENSMUSG00000108801,MGP_C3HHeJ_G0007196::ENSMUSG00000108801,MGP_NODShiLtJ_G0007199::ENSMUSG00000108801,MGP_CASTEiJ_G0007098::ENSMUSG00000108801
ENSMUSG00000084920::ENSMUSG00000084920,MGP_129S1SvImJ_G0007577::ENSMUSG00000084920,MGP_C3HHeJ_G0007497::ENSMUSG00000084920,MGP_NODShiLtJ_G0007497::ENSMUSG00000084920,MGP_CASTEiJ_G0007398::ENSMUSG00000084920
ENSMUSG00000101583::ENSMUSG00000101583,MGP_129S1SvImJ_G0004934::ENSMUSG00000101583,MGP_C3HHeJ_G0004846::ENSMUSG00000101583,MGP_NODShiLtJ_G0004861::ENSMUSG00000101583,MGP_CASTEiJ_G0004795::ENSMUSG00000101583
ENSMUSG00000107121::ENSMUSG00000107121,MGP_129S1SvImJ_G0006772::ENSMUSG00000107121,MGP_C3HHeJ_G0006687::ENSMUSG00000107121,MGP_NODShiLtJ_G0006697::ENSMUSG00000107121,MGP_CASTEiJ_G0006610::ENSMUSG00000107121
ENSMUSG00000085804::ENSMUSG00000085804,MGP_129S1SvImJ_G0006522::ENSMUSG00000085804,MGP_C3HHeJ_G0006438::ENSMUSG00000085804,MGP_NODShiLtJ_G0006452::ENSMUSG00000085804,MGP_CASTEiJ_G0006370::ENSMUSG00000085804
ENSMUSG00000100616::ENSMUSG00000100616,MGP_129S1SvImJ_G0007153::ENSMUSG00000100616,MGP_C3HHeJ_G0007071::ENSMUSG00000100616,MGP_NODShiLtJ_G0007076::ENSMUSG00000100616,MGP_CASTEiJ_G0006975::ENSMUSG00000100616
ENSMUSG00000107047::ENSMUSG00000107047,MGP_129S1SvImJ_G0006887::ENSMUSG00000107047,MGP_C3HHeJ_G0006802::ENSMUSG00000107047,MGP_NODShiLtJ_G0006809::ENSMUSG00000107047,MGP_CASTEiJ_G0006721::ENSMUSG00000107047
ENSMUSG00000101856::ENSMUSG00000101856,MGP_129S1SvImJ_G0006595::ENSMUSG00000101856,MGP_C3HHeJ_G0006510::ENSMUSG00000101856,MGP_NODShiLtJ_G0006519::ENSMUSG00000101856,MGP_CASTEiJ_G0006436::ENSMUSG00000101856
ENSMUSG00000107479::ENSMUSG00000107479,MGP_129S1SvImJ_G0006979::ENSMUSG00000107479,MGP_C3HHeJ_G0006974::ENSMUSG00000107479,MGP_NODShiLtJ_G0006901::ENSMUSG00000107479,MGP_CASTEiJ_G0006810::ENSMUSG00000107479
ENSMUSG00000097146::ENSMUSG00000097146,MGP_129S1SvImJ_G0005483::ENSMUSG00000097146,MGP_C3HHeJ_G0005398::ENSMUSG00000097146,MGP_NODShiLtJ_G0005412::ENSMUSG00000097146,MGP_CASTEiJ_G0005340::ENSMUSG00000097146
ENSMUSG00000086070::ENSMUSG00000086070,MGP_129S1SvImJ_G0006381::ENSMUSG00000086070,MGP_C3HHeJ_G0006298::ENSMUSG00000086070,MGP_NODShiLtJ_G0006315::ENSMUSG00000086070,MGP_CASTEiJ_G0006232::ENSMUSG00000086070
ENSMUSG00000101084::ENSMUSG00000101084,MGP_129S1SvImJ_G0005822::ENSMUSG00000101084,MGP_C3HHeJ_G0005740::ENSMUSG00000101084,MGP_NODShiLtJ_G0005758::ENSMUSG00000101084,MGP_CASTEiJ_G0005678::ENSMUSG00000101084
ENSMUSG00000092242::ENSMUSG00000092242,MGP_129S1SvImJ_G0006150::ENSMUSG00000092242,MGP_C3HHeJ_G0006068::ENSMUSG00000092242,MGP_NODShiLtJ_G0006086::ENSMUSG00000092242,MGP_CASTEiJ_G0006003::ENSMUSG00000092242
ENSMUSG00000104736::ENSMUSG00000104736,MGP_129S1SvImJ_G0006705::ENSMUSG00000104736,MGP_C3HHeJ_G0006620::ENSMUSG00000104736,MGP_NODShiLtJ_G0006630::ENSMUSG00000104736,MGP_CASTEiJ_G0006543::ENSMUSG00000104736
ENSMUSG00000084792::ENSMUSG00000084792,MGP_129S1SvImJ_G0005643::ENSMUSG00000084792,MGP_C3HHeJ_G0005557::ENSMUSG00000084792,MGP_NODShiLtJ_G0005574::ENSMUSG00000084792,MGP_CASTEiJ_G0005501::ENSMUSG00000084792
ENSMUSG00000084979::ENSMUSG00000084979,MGP_129S1SvImJ_G0005356::ENSMUSG00000084979,MGP_C3HHeJ_G0005270::ENSMUSG00000084979,MGP_NODShiLtJ_G0005284::ENSMUSG00000084979,MGP_CASTEiJ_G0005217::ENSMUSG00000084979
ENSMUSG00000097998::ENSMUSG00000097998,MGP_129S1SvImJ_G0006919::ENSMUSG00000097998,MGP_C3HHeJ_G0006834::ENSMUSG00000097998,MGP_NODShiLtJ_G0006840::ENSMUSG00000097998,MGP_CASTEiJ_G0006751::ENSMUSG00000097998
ENSMUSG00000102013::ENSMUSG00000102013,MGP_129S1SvImJ_G0007490::ENSMUSG00000102013,MGP_C3HHeJ_G0007407::ENSMUSG00000102013,MGP_NODShiLtJ_G0007411::ENSMUSG00000102013,MGP_CASTEiJ_G0007310::ENSMUSG00000102013
ENSMUSG00000097791::ENSMUSG00000097791,MGP_129S1SvImJ_G0005755::ENSMUSG00000097791,MGP_C3HHeJ_G0005670::ENSMUSG00000097791,MGP_NODShiLtJ_G0005687::ENSMUSG00000097791,MGP_CASTEiJ_G0005613::ENSMUSG00000097791
ENSMUSG00000105068::ENSMUSG00000105068,MGP_129S1SvImJ_G0006576::ENSMUSG00000105068,MGP_C3HHeJ_G0006491::ENSMUSG00000105068,MGP_NODShiLtJ_G0006504::ENSMUSG00000105068,MGP_CASTEiJ_G0006420::ENSMUSG00000105068
ENSMUSG00000106437::ENSMUSG00000106437,MGP_129S1SvImJ_G0006300::ENSMUSG00000106437,MGP_C3HHeJ_G0006219::ENSMUSG00000106437,MGP_NODShiLtJ_G0006236::ENSMUSG00000106437,MGP_CASTEiJ_G0006152::ENSMUSG00000106437
ENSMUSG00000097173::ENSMUSG00000097173,MGP_129S1SvImJ_G0005181::ENSMUSG00000097173,MGP_C3HHeJ_G0005095::ENSMUSG00000097173,MGP_NODShiLtJ_G0005110::ENSMUSG00000097173,MGP_CASTEiJ_G0005042::ENSMUSG00000097173
ENSMUSG00000097088::ENSMUSG00000097088,MGP_129S1SvImJ_G0006532::ENSMUSG00000097088,MGP_C3HHeJ_G0006448::ENSMUSG00000097088,MGP_NODShiLtJ_G0006462::ENSMUSG00000097088,MGP_CASTEiJ_G0006380::ENSMUSG00000097088
ENSMUSG00000097476::ENSMUSG00000097476,MGP_129S1SvImJ_G0005419::ENSMUSG00000097476,MGP_C3HHeJ_G0005332::ENSMUSG00000097476,MGP_NODShiLtJ_G0005346::ENSMUSG00000097476,MGP_CASTEiJ_G0005277::ENSMUSG00000097476
ENSMUSG00000097776::ENSMUSG00000097776,MGP_129S1SvImJ_G0007311::ENSMUSG00000097776,MGP_C3HHeJ_G0007230::ENSMUSG00000097776,MGP_NODShiLtJ_G0007233::ENSMUSG00000097776,MGP_CASTEiJ_G0007133::ENSMUSG00000097776
ENSMUSG00000097666::ENSMUSG00000097666,MGP_129S1SvImJ_G0005802::ENSMUSG00000097666,MGP_C3HHeJ_G0005718::ENSMUSG00000097666,MGP_NODShiLtJ_G0005736::ENSMUSG00000097666,MGP_CASTEiJ_G0005659::ENSMUSG00000097666
ENSMUSG00000104011::ENSMUSG00000104011,MGP_129S1SvImJ_G0005019::ENSMUSG00000104011,MGP_C3HHeJ_G0004931::ENSMUSG00000104011,MGP_NODShiLtJ_G0004946::ENSMUSG00000104011,MGP_CASTEiJ_G0004879::ENSMUSG00000104011
ENSMUSG00000087171::ENSMUSG00000087171,MGP_129S1SvImJ_G0006525::ENSMUSG00000087171,MGP_C3HHeJ_G0006441::ENSMUSG00000087171,MGP_NODShiLtJ_G0006455::ENSMUSG00000087171,MGP_CASTEiJ_G0006373::ENSMUSG00000087171
ENSMUSG00000106524::ENSMUSG00000106524,MGP_129S1SvImJ_G0006347::ENSMUSG00000106524,MGP_C3HHeJ_G0006265::ENSMUSG00000106524,MGP_NODShiLtJ_G0006281::ENSMUSG00000106524,MGP_CASTEiJ_G0006199::ENSMUSG00000106524
