BL6_geneid,129_geneid,C3H_geneid,CAST_geneid,NOD_geneid
ENSMUSG00000086727::ENSMUSG00000086727,MGP_129S1SvImJ_G0015897::ENSMUSG00000086727,MGP_C3HHeJ_G0015668::ENSMUSG00000086727,MGP_CASTEiJ_G0015247::ENSMUSG00000086727,MGP_NODShiLtJ_G0015763::ENSMUSG00000086727
ENSMUSG00000042489::ENSMUSG00000042489,MGP_129S1SvImJ_G0028783::ENSMUSG00000042489,MGP_C3HHeJ_G0028479::ENSMUSG00000042489,MGP_CASTEiJ_G0027912::ENSMUSG00000042489,MGP_NODShiLtJ_G0028587::ENSMUSG00000042489
ENSMUSG00000022102::ENSMUSG00000022102,MGP_129S1SvImJ_G0021550::ENSMUSG00000022102,MGP_C3HHeJ_G0021292::ENSMUSG00000022102,MGP_CASTEiJ_G0020809::ENSMUSG00000022102,MGP_NODShiLtJ_G0021390::ENSMUSG00000022102
ENSMUSG00000035027::ENSMUSG00000035027,MGP_129S1SvImJ_G0017536::ENSMUSG00000035027,MGP_C3HHeJ_G0017299::ENSMUSG00000035027,MGP_CASTEiJ_G0016866::ENSMUSG00000035027,MGP_NODShiLtJ_G0017397::ENSMUSG00000035027
ENSMUSG00000029074::ENSMUSG00000029074,MGP_129S1SvImJ_G0029245::ENSMUSG00000029074,MGP_C3HHeJ_G0028947::ENSMUSG00000029074,MGP_CASTEiJ_G0028359::ENSMUSG00000029074,MGP_NODShiLtJ_G0029048::ENSMUSG00000029074
ENSMUSG00000001120::ENSMUSG00000001120,MGP_129S1SvImJ_G0017390::ENSMUSG00000001120,MGP_C3HHeJ_G0017151::ENSMUSG00000001120,MGP_CASTEiJ_G0016721::ENSMUSG00000001120,MGP_NODShiLtJ_G0017249::ENSMUSG00000001120
ENSMUSG00000020894::ENSMUSG00000020894,MGP_129S1SvImJ_G0018517::ENSMUSG00000020894,MGP_C3HHeJ_G0018270::ENSMUSG00000020894,MGP_CASTEiJ_G0017826::ENSMUSG00000020894,MGP_NODShiLtJ_G0018366::ENSMUSG00000020894
ENSMUSG00000061759::ENSMUSG00000061759,MGP_129S1SvImJ_G0016979::ENSMUSG00000061759,MGP_C3HHeJ_G0016740::ENSMUSG00000061759,MGP_CASTEiJ_G0016322::ENSMUSG00000061759,MGP_NODShiLtJ_G0016846::ENSMUSG00000061759
ENSMUSG00000028217::ENSMUSG00000028217,MGP_129S1SvImJ_G0028057::ENSMUSG00000028217,MGP_C3HHeJ_G0027756::ENSMUSG00000028217,MGP_CASTEiJ_G0027210::ENSMUSG00000028217,MGP_NODShiLtJ_G0027871::ENSMUSG00000028217
ENSMUSG00000031966::ENSMUSG00000031966,MGP_129S1SvImJ_G0034501::ENSMUSG00000031966,MGP_C3HHeJ_G0034182::ENSMUSG00000031966,MGP_CASTEiJ_G0033505::ENSMUSG00000031966,MGP_NODShiLtJ_G0034300::ENSMUSG00000031966
ENSMUSG00000063800::ENSMUSG00000063800,MGP_129S1SvImJ_G0028556::ENSMUSG00000063800,MGP_C3HHeJ_G0028252::ENSMUSG00000063800,MGP_CASTEiJ_G0027688::ENSMUSG00000063800,MGP_NODShiLtJ_G0028363::ENSMUSG00000063800
ENSMUSG00000068794::ENSMUSG00000068794,MGP_129S1SvImJ_G0030446::ENSMUSG00000068794,MGP_C3HHeJ_G0030142::ENSMUSG00000068794,MGP_CASTEiJ_G0029543::ENSMUSG00000068794,MGP_NODShiLtJ_G0030254::ENSMUSG00000068794
ENSMUSG00000023045::ENSMUSG00000023045,MGP_129S1SvImJ_G0022401::ENSMUSG00000023045,MGP_C3HHeJ_G0022134::ENSMUSG00000023045,MGP_CASTEiJ_G0021660::ENSMUSG00000023045,MGP_NODShiLtJ_G0022232::ENSMUSG00000023045
ENSMUSG00000026113::ENSMUSG00000026113,MGP_129S1SvImJ_G0015936::ENSMUSG00000026113,MGP_C3HHeJ_G0015707::ENSMUSG00000026113,MGP_CASTEiJ_G0015288::ENSMUSG00000026113,MGP_NODShiLtJ_G0015802::ENSMUSG00000026113
ENSMUSG00000025027::ENSMUSG00000025027,MGP_129S1SvImJ_G0025242::ENSMUSG00000025027,MGP_C3HHeJ_G0024973::ENSMUSG00000025027,MGP_CASTEiJ_G0024438::ENSMUSG00000025027,MGP_NODShiLtJ_G0025077::ENSMUSG00000025027
ENSMUSG00000009090::ENSMUSG00000009090,MGP_129S1SvImJ_G0017993::ENSMUSG00000009090,MGP_C3HHeJ_G0017747::ENSMUSG00000009090,MGP_CASTEiJ_G0017309::ENSMUSG00000009090,MGP_NODShiLtJ_G0017850::ENSMUSG00000009090
ENSMUSG00000027566::ENSMUSG00000027566,MGP_129S1SvImJ_G0026983::ENSMUSG00000027566,MGP_C3HHeJ_G0026699::ENSMUSG00000027566,MGP_CASTEiJ_G0026158::ENSMUSG00000027566,MGP_NODShiLtJ_G0026799::ENSMUSG00000027566
ENSMUSG00000024942::ENSMUSG00000024942,MGP_129S1SvImJ_G0024736::ENSMUSG00000024942,MGP_C3HHeJ_G0024470::ENSMUSG00000024942,MGP_CASTEiJ_G0023942::ENSMUSG00000024942,MGP_NODShiLtJ_G0024565::ENSMUSG00000024942
ENSMUSG00000030660::ENSMUSG00000030660,MGP_129S1SvImJ_G0032891::ENSMUSG00000030660,MGP_C3HHeJ_G0032589::ENSMUSG00000030660,MGP_CASTEiJ_G0031917::ENSMUSG00000030660,MGP_NODShiLtJ_G0032699::ENSMUSG00000030660
ENSMUSG00000055312::ENSMUSG00000055312,MGP_129S1SvImJ_G0026228::ENSMUSG00000055312,MGP_C3HHeJ_G0025948::ENSMUSG00000055312,MGP_CASTEiJ_G0025413::ENSMUSG00000055312,MGP_NODShiLtJ_G0026051::ENSMUSG00000055312
ENSMUSG00000031953::ENSMUSG00000031953,MGP_129S1SvImJ_G0034147::ENSMUSG00000031953,MGP_C3HHeJ_G0033832::ENSMUSG00000031953,MGP_CASTEiJ_G0033159::ENSMUSG00000031953,MGP_NODShiLtJ_G0033951::ENSMUSG00000031953
ENSMUSG00000048109::ENSMUSG00000048109,MGP_129S1SvImJ_G0027747::ENSMUSG00000048109,MGP_C3HHeJ_G0027449::ENSMUSG00000048109,MGP_CASTEiJ_G0026905::ENSMUSG00000048109,MGP_NODShiLtJ_G0027564::ENSMUSG00000048109
ENSMUSG00000024164::ENSMUSG00000024164,MGP_129S1SvImJ_G0023959::ENSMUSG00000024164,MGP_C3HHeJ_G0023682::ENSMUSG00000024164,MGP_CASTEiJ_G0023164::ENSMUSG00000024164,MGP_NODShiLtJ_G0023780::ENSMUSG00000024164
ENSMUSG00000020420::ENSMUSG00000020420,MGP_129S1SvImJ_G0031924::ENSMUSG00000020420,MGP_C3HHeJ_G0031631::ENSMUSG00000020420,MGP_CASTEiJ_G0030963::ENSMUSG00000020420,MGP_NODShiLtJ_G0031737::ENSMUSG00000020420
ENSMUSG00000068696::ENSMUSG00000068696,MGP_129S1SvImJ_G0027808::ENSMUSG00000068696,MGP_C3HHeJ_G0027509::ENSMUSG00000068696,MGP_CASTEiJ_G0026965::ENSMUSG00000068696,MGP_NODShiLtJ_G0027623::ENSMUSG00000068696
ENSMUSG00000039179::ENSMUSG00000039179,MGP_129S1SvImJ_G0022505::ENSMUSG00000039179,MGP_C3HHeJ_G0022238::ENSMUSG00000039179,MGP_CASTEiJ_G0021765::ENSMUSG00000039179,MGP_NODShiLtJ_G0022336::ENSMUSG00000039179
ENSMUSG00000044701::ENSMUSG00000044701,MGP_129S1SvImJ_G0032988::ENSMUSG00000044701,MGP_C3HHeJ_G0032686::ENSMUSG00000044701,MGP_CASTEiJ_G0032014::ENSMUSG00000044701,MGP_NODShiLtJ_G0032796::ENSMUSG00000044701
ENSMUSG00000035064::ENSMUSG00000035064,MGP_129S1SvImJ_G0032934::ENSMUSG00000035064,MGP_C3HHeJ_G0032632::ENSMUSG00000035064,MGP_CASTEiJ_G0031960::ENSMUSG00000035064,MGP_NODShiLtJ_G0032742::ENSMUSG00000035064
ENSMUSG00000023791::ENSMUSG00000023791,MGP_129S1SvImJ_G0022728::ENSMUSG00000023791,MGP_C3HHeJ_G0022460::ENSMUSG00000023791,MGP_CASTEiJ_G0021988::ENSMUSG00000023791,MGP_NODShiLtJ_G0022557::ENSMUSG00000023791
ENSMUSG00000055733::ENSMUSG00000055733,MGP_129S1SvImJ_G0036047::ENSMUSG00000055733,MGP_C3HHeJ_G0035725::ENSMUSG00000055733,MGP_CASTEiJ_G0035012::ENSMUSG00000055733,MGP_NODShiLtJ_G0035825::ENSMUSG00000055733
ENSMUSG00000021903::ENSMUSG00000021903,MGP_129S1SvImJ_G0021135::ENSMUSG00000021903,MGP_C3HHeJ_G0020870::ENSMUSG00000021903,MGP_CASTEiJ_G0020395::ENSMUSG00000021903,MGP_NODShiLtJ_G0020969::ENSMUSG00000021903
ENSMUSG00000057541::ENSMUSG00000057541,MGP_129S1SvImJ_G0029331::ENSMUSG00000057541,MGP_C3HHeJ_G0029028::ENSMUSG00000057541,MGP_CASTEiJ_G0028440::ENSMUSG00000057541,MGP_NODShiLtJ_G0029133::ENSMUSG00000057541
ENSMUSG00000023938::ENSMUSG00000023938,MGP_129S1SvImJ_G0023788::ENSMUSG00000023938,MGP_C3HHeJ_G0023514::ENSMUSG00000023938,MGP_CASTEiJ_G0022995::ENSMUSG00000023938,MGP_NODShiLtJ_G0023612::ENSMUSG00000023938
ENSMUSG00000034212::ENSMUSG00000034212,MGP_129S1SvImJ_G0016327::ENSMUSG00000034212,MGP_C3HHeJ_G0016093::ENSMUSG00000034212,MGP_CASTEiJ_G0015676::ENSMUSG00000034212,MGP_NODShiLtJ_G0016196::ENSMUSG00000034212
ENSMUSG00000041354::ENSMUSG00000041354,MGP_129S1SvImJ_G0023544::ENSMUSG00000041354,MGP_C3HHeJ_G0023270::ENSMUSG00000041354,MGP_CASTEiJ_G0022772::ENSMUSG00000041354,MGP_NODShiLtJ_G0023366::ENSMUSG00000041354
ENSMUSG00000042846::ENSMUSG00000042846,MGP_129S1SvImJ_G0017320::ENSMUSG00000042846,MGP_C3HHeJ_G0017081::ENSMUSG00000042846,MGP_CASTEiJ_G0016651::ENSMUSG00000042846,MGP_NODShiLtJ_G0017179::ENSMUSG00000042846
ENSMUSG00000015002::ENSMUSG00000015002,MGP_129S1SvImJ_G0021900::ENSMUSG00000015002,MGP_C3HHeJ_G0021639::ENSMUSG00000015002,MGP_CASTEiJ_G0021158::ENSMUSG00000015002,MGP_NODShiLtJ_G0021735::ENSMUSG00000015002
ENSMUSG00000051969::ENSMUSG00000051969,MGP_129S1SvImJ_G0021245::ENSMUSG00000051969,MGP_C3HHeJ_G0020982::ENSMUSG00000051969,MGP_CASTEiJ_G0020507::ENSMUSG00000051969,MGP_NODShiLtJ_G0021081::ENSMUSG00000051969
ENSMUSG00000032739::ENSMUSG00000032739,MGP_129S1SvImJ_G0023532::ENSMUSG00000032739,MGP_C3HHeJ_G0023258::ENSMUSG00000032739,MGP_CASTEiJ_G0022760::ENSMUSG00000032739,MGP_NODShiLtJ_G0023352::ENSMUSG00000032739
ENSMUSG00000042212::ENSMUSG00000042212,MGP_129S1SvImJ_G0027489::ENSMUSG00000042212,MGP_C3HHeJ_G0027204::ENSMUSG00000042212,MGP_CASTEiJ_G0026652::ENSMUSG00000042212,MGP_NODShiLtJ_G0027308::ENSMUSG00000042212
ENSMUSG00000052675::ENSMUSG00000052675,MGP_129S1SvImJ_G0031815::ENSMUSG00000052675,MGP_C3HHeJ_G0031521::ENSMUSG00000052675,MGP_CASTEiJ_G0030861::ENSMUSG00000052675,MGP_NODShiLtJ_G0031629::ENSMUSG00000052675
ENSMUSG00000053194::ENSMUSG00000053194,MGP_129S1SvImJ_G0029391::ENSMUSG00000053194,MGP_C3HHeJ_G0029089::ENSMUSG00000053194,MGP_CASTEiJ_G0028500::ENSMUSG00000053194,MGP_NODShiLtJ_G0029193::ENSMUSG00000053194
ENSMUSG00000023943::ENSMUSG00000023943,MGP_129S1SvImJ_G0023892::ENSMUSG00000023943,MGP_C3HHeJ_G0023617::ENSMUSG00000023943,MGP_CASTEiJ_G0023099::ENSMUSG00000023943,MGP_NODShiLtJ_G0023716::ENSMUSG00000023943
ENSMUSG00000035919::ENSMUSG00000035919,MGP_129S1SvImJ_G0034489::ENSMUSG00000035919,MGP_C3HHeJ_G0034170::ENSMUSG00000035919,MGP_CASTEiJ_G0033492::ENSMUSG00000035919,MGP_NODShiLtJ_G0034288::ENSMUSG00000035919
ENSMUSG00000063715::ENSMUSG00000063715,MGP_129S1SvImJ_G0017938::ENSMUSG00000063715,MGP_C3HHeJ_G0017692::ENSMUSG00000063715,MGP_CASTEiJ_G0017253::ENSMUSG00000063715,MGP_NODShiLtJ_G0017797::ENSMUSG00000063715
ENSMUSG00000063458::ENSMUSG00000063458,MGP_129S1SvImJ_G0021059::ENSMUSG00000063458,MGP_C3HHeJ_G0020795::ENSMUSG00000063458,MGP_CASTEiJ_G0020319::ENSMUSG00000063458,MGP_NODShiLtJ_G0020893::ENSMUSG00000063458
ENSMUSG00000033883::ENSMUSG00000033883,MGP_129S1SvImJ_G0027156::ENSMUSG00000033883,MGP_C3HHeJ_G0026871::ENSMUSG00000033883,MGP_CASTEiJ_G0026324::ENSMUSG00000033883,MGP_NODShiLtJ_G0026970::ENSMUSG00000033883
ENSMUSG00000005686::ENSMUSG00000005686,MGP_129S1SvImJ_G0032859::ENSMUSG00000005686,MGP_C3HHeJ_G0032557::ENSMUSG00000005686,MGP_CASTEiJ_G0031885::ENSMUSG00000005686,MGP_NODShiLtJ_G0032667::ENSMUSG00000005686
ENSMUSG00000028496::ENSMUSG00000028496,MGP_129S1SvImJ_G0028418::ENSMUSG00000028496,MGP_C3HHeJ_G0028114::ENSMUSG00000028496,MGP_CASTEiJ_G0027555::ENSMUSG00000028496,MGP_NODShiLtJ_G0028227::ENSMUSG00000028496
ENSMUSG00000066621::ENSMUSG00000066621,MGP_129S1SvImJ_G0030347::ENSMUSG00000066621,MGP_C3HHeJ_G0030044::ENSMUSG00000066621,MGP_CASTEiJ_G0029449::ENSMUSG00000066621,MGP_NODShiLtJ_G0030150::ENSMUSG00000066621
ENSMUSG00000030474::ENSMUSG00000030474,MGP_129S1SvImJ_G0032135::ENSMUSG00000030474,MGP_C3HHeJ_G0031841::ENSMUSG00000030474,MGP_CASTEiJ_G0031171::ENSMUSG00000030474,MGP_NODShiLtJ_G0031956::ENSMUSG00000030474
ENSMUSG00000017677::ENSMUSG00000017677,MGP_129S1SvImJ_G0018794::ENSMUSG00000017677,MGP_C3HHeJ_G0018548::ENSMUSG00000017677,MGP_CASTEiJ_G0018103::ENSMUSG00000017677,MGP_NODShiLtJ_G0018643::ENSMUSG00000017677
ENSMUSG00000063455::ENSMUSG00000063455,MGP_129S1SvImJ_G0030582::ENSMUSG00000063455,MGP_C3HHeJ_G0030278::ENSMUSG00000063455,MGP_CASTEiJ_G0029680::ENSMUSG00000063455,MGP_NODShiLtJ_G0030390::ENSMUSG00000063455
ENSMUSG00000026163::ENSMUSG00000026163,MGP_129S1SvImJ_G0016225::ENSMUSG00000026163,MGP_C3HHeJ_G0015993::ENSMUSG00000026163,MGP_CASTEiJ_G0015578::ENSMUSG00000026163,MGP_NODShiLtJ_G0016091::ENSMUSG00000026163
ENSMUSG00000023908::ENSMUSG00000023908,MGP_129S1SvImJ_G0023267::ENSMUSG00000023908,MGP_C3HHeJ_G0022992::ENSMUSG00000023908,MGP_CASTEiJ_G0022498::ENSMUSG00000023908,MGP_NODShiLtJ_G0023086::ENSMUSG00000023908
ENSMUSG00000001630::ENSMUSG00000001630,MGP_129S1SvImJ_G0031490::ENSMUSG00000001630,MGP_C3HHeJ_G0031194::ENSMUSG00000001630,MGP_CASTEiJ_G0030563::ENSMUSG00000001630,MGP_NODShiLtJ_G0031302::ENSMUSG00000001630
ENSMUSG00000031849::ENSMUSG00000031849,MGP_129S1SvImJ_G0033703::ENSMUSG00000031849,MGP_C3HHeJ_G0033392::ENSMUSG00000031849,MGP_CASTEiJ_G0032717::ENSMUSG00000031849,MGP_NODShiLtJ_G0033508::ENSMUSG00000031849
ENSMUSG00000023025::ENSMUSG00000023025,MGP_129S1SvImJ_G0022346::ENSMUSG00000023025,MGP_C3HHeJ_G0022078::ENSMUSG00000023025,MGP_CASTEiJ_G0021602::ENSMUSG00000023025,MGP_NODShiLtJ_G0022174::ENSMUSG00000023025
ENSMUSG00000046016::ENSMUSG00000046016,MGP_129S1SvImJ_G0020285::ENSMUSG00000046016,MGP_C3HHeJ_G0020030::ENSMUSG00000046016,MGP_CASTEiJ_G0019566::ENSMUSG00000046016,MGP_NODShiLtJ_G0020134::ENSMUSG00000046016
ENSMUSG00000047363::ENSMUSG00000047363,MGP_129S1SvImJ_G0025571::ENSMUSG00000047363,MGP_C3HHeJ_G0025306::ENSMUSG00000047363,MGP_CASTEiJ_G0024768::ENSMUSG00000047363,MGP_NODShiLtJ_G0025409::ENSMUSG00000047363
ENSMUSG00000051362::ENSMUSG00000051362,MGP_129S1SvImJ_G0032642::ENSMUSG00000051362,MGP_C3HHeJ_G0032345::ENSMUSG00000051362,MGP_CASTEiJ_G0031673::ENSMUSG00000051362,MGP_NODShiLtJ_G0032454::ENSMUSG00000051362
ENSMUSG00000015214::ENSMUSG00000015214,MGP_129S1SvImJ_G0035782::ENSMUSG00000015214,MGP_C3HHeJ_G0035455::ENSMUSG00000015214,MGP_CASTEiJ_G0034747::ENSMUSG00000015214,MGP_NODShiLtJ_G0035569::ENSMUSG00000015214
ENSMUSG00000019173::ENSMUSG00000019173,MGP_129S1SvImJ_G0019167::ENSMUSG00000019173,MGP_C3HHeJ_G0018918::ENSMUSG00000019173,MGP_CASTEiJ_G0018472::ENSMUSG00000019173,MGP_NODShiLtJ_G0019020::ENSMUSG00000019173
ENSMUSG00000057969::ENSMUSG00000057969,MGP_129S1SvImJ_G0035264::ENSMUSG00000057969,MGP_C3HHeJ_G0034947::ENSMUSG00000057969,MGP_CASTEiJ_G0034258::ENSMUSG00000057969,MGP_NODShiLtJ_G0035063::ENSMUSG00000057969
ENSMUSG00000039639::ENSMUSG00000039639,MGP_129S1SvImJ_G0023056::ENSMUSG00000039639,MGP_C3HHeJ_G0022787::ENSMUSG00000039639,MGP_CASTEiJ_G0022306::ENSMUSG00000039639,MGP_NODShiLtJ_G0022885::ENSMUSG00000039639
ENSMUSG00000079481::ENSMUSG00000079481,MGP_129S1SvImJ_G0035967::ENSMUSG00000079481,MGP_C3HHeJ_G0035644::ENSMUSG00000079481,MGP_CASTEiJ_G0034931::ENSMUSG00000079481,MGP_NODShiLtJ_G0035746::ENSMUSG00000079481
ENSMUSG00000040936::ENSMUSG00000040936,MGP_129S1SvImJ_G0035440::ENSMUSG00000040936,MGP_C3HHeJ_G0035124::ENSMUSG00000040936,MGP_CASTEiJ_G0034429::ENSMUSG00000040936,MGP_NODShiLtJ_G0035239::ENSMUSG00000040936
ENSMUSG00000035754::ENSMUSG00000035754,MGP_129S1SvImJ_G0017473::ENSMUSG00000035754,MGP_C3HHeJ_G0017236::ENSMUSG00000035754,MGP_CASTEiJ_G0016803::ENSMUSG00000035754,MGP_NODShiLtJ_G0017334::ENSMUSG00000035754
ENSMUSG00000029151::ENSMUSG00000029151,MGP_129S1SvImJ_G0029408::ENSMUSG00000029151,MGP_C3HHeJ_G0029106::ENSMUSG00000029151,MGP_CASTEiJ_G0028516::ENSMUSG00000029151,MGP_NODShiLtJ_G0029210::ENSMUSG00000029151
ENSMUSG00000075081::ENSMUSG00000075081,MGP_129S1SvImJ_G0026103::ENSMUSG00000075081,MGP_C3HHeJ_G0025829::ENSMUSG00000075081,MGP_CASTEiJ_G0025289::ENSMUSG00000075081,MGP_NODShiLtJ_G0025931::ENSMUSG00000075081
ENSMUSG00000035150::ENSMUSG00000035150,MGP_129S1SvImJ_G0035908::ENSMUSG00000035150,MGP_C3HHeJ_G0035587::ENSMUSG00000035150,MGP_CASTEiJ_G0034872::ENSMUSG00000035150,MGP_NODShiLtJ_G0035690::ENSMUSG00000035150
ENSMUSG00000031411::ENSMUSG00000031411,MGP_129S1SvImJ_G0036086::ENSMUSG00000031411,MGP_C3HHeJ_G0035764::ENSMUSG00000031411,MGP_CASTEiJ_G0035051::ENSMUSG00000031411,MGP_NODShiLtJ_G0035865::ENSMUSG00000031411
ENSMUSG00000027547::ENSMUSG00000027547,MGP_129S1SvImJ_G0026929::ENSMUSG00000027547,MGP_C3HHeJ_G0026647::ENSMUSG00000027547,MGP_CASTEiJ_G0026105::ENSMUSG00000027547,MGP_NODShiLtJ_G0026747::ENSMUSG00000027547
ENSMUSG00000053896::ENSMUSG00000053896,MGP_129S1SvImJ_G0025791::ENSMUSG00000053896,MGP_C3HHeJ_G0025523::ENSMUSG00000053896,MGP_CASTEiJ_G0024987::ENSMUSG00000053896,MGP_NODShiLtJ_G0025626::ENSMUSG00000053896
ENSMUSG00000036904::ENSMUSG00000036904,MGP_129S1SvImJ_G0024138::ENSMUSG00000036904,MGP_C3HHeJ_G0023866::ENSMUSG00000036904,MGP_CASTEiJ_G0023343::ENSMUSG00000036904,MGP_NODShiLtJ_G0023961::ENSMUSG00000036904
ENSMUSG00000049036::ENSMUSG00000049036,MGP_129S1SvImJ_G0020175::ENSMUSG00000049036,MGP_C3HHeJ_G0019918::ENSMUSG00000049036,MGP_CASTEiJ_G0019458::ENSMUSG00000049036,MGP_NODShiLtJ_G0020025::ENSMUSG00000049036
ENSMUSG00000051998::ENSMUSG00000051998,MGP_129S1SvImJ_G0016492::ENSMUSG00000051998,MGP_C3HHeJ_G0016261::ENSMUSG00000051998,MGP_CASTEiJ_G0015841::ENSMUSG00000051998,MGP_NODShiLtJ_G0016364::ENSMUSG00000051998
ENSMUSG00000057265::ENSMUSG00000057265,MGP_129S1SvImJ_G0019936::ENSMUSG00000057265,MGP_C3HHeJ_G0019679::ENSMUSG00000057265,MGP_CASTEiJ_G0019228::ENSMUSG00000057265,MGP_NODShiLtJ_G0019790::ENSMUSG00000057265
ENSMUSG00000020003::ENSMUSG00000020003,MGP_129S1SvImJ_G0017050::ENSMUSG00000020003,MGP_C3HHeJ_G0016811::ENSMUSG00000020003,MGP_CASTEiJ_G0016393::ENSMUSG00000020003,MGP_NODShiLtJ_G0016916::ENSMUSG00000020003
ENSMUSG00000070424::ENSMUSG00000070424,MGP_129S1SvImJ_G0032601::ENSMUSG00000070424,MGP_C3HHeJ_G0032302::ENSMUSG00000070424,MGP_CASTEiJ_G0031628::ENSMUSG00000070424,MGP_NODShiLtJ_G0032410::ENSMUSG00000070424
ENSMUSG00000059463::ENSMUSG00000059463,MGP_129S1SvImJ_G0033413::ENSMUSG00000059463,MGP_C3HHeJ_G0033106::ENSMUSG00000059463,MGP_CASTEiJ_G0032429::ENSMUSG00000059463,MGP_NODShiLtJ_G0033219::ENSMUSG00000059463
ENSMUSG00000026974::ENSMUSG00000026974,MGP_129S1SvImJ_G0025414::ENSMUSG00000026974,MGP_C3HHeJ_G0025148::ENSMUSG00000026974,MGP_CASTEiJ_G0024611::ENSMUSG00000026974,MGP_NODShiLtJ_G0025252::ENSMUSG00000026974
ENSMUSG00000049299::ENSMUSG00000049299,MGP_129S1SvImJ_G0018526::ENSMUSG00000049299,MGP_C3HHeJ_G0018279::ENSMUSG00000049299,MGP_CASTEiJ_G0017835::ENSMUSG00000049299,MGP_NODShiLtJ_G0018375::ENSMUSG00000049299
ENSMUSG00000029669::ENSMUSG00000029669,MGP_129S1SvImJ_G0030480::ENSMUSG00000029669,MGP_C3HHeJ_G0030176::ENSMUSG00000029669,MGP_CASTEiJ_G0029578::ENSMUSG00000029669,MGP_NODShiLtJ_G0030288::ENSMUSG00000029669
ENSMUSG00000002617::ENSMUSG00000002617,MGP_129S1SvImJ_G0023253::ENSMUSG00000002617,MGP_C3HHeJ_G0022977::ENSMUSG00000002617,MGP_CASTEiJ_G0022484::ENSMUSG00000002617,MGP_NODShiLtJ_G0023072::ENSMUSG00000002617
ENSMUSG00000027752::ENSMUSG00000027752,MGP_129S1SvImJ_G0027214::ENSMUSG00000027752,MGP_C3HHeJ_G0026930::ENSMUSG00000027752,MGP_CASTEiJ_G0026382::ENSMUSG00000027752,MGP_NODShiLtJ_G0027026::ENSMUSG00000027752
ENSMUSG00000042607::ENSMUSG00000042607,MGP_129S1SvImJ_G0030435::ENSMUSG00000042607,MGP_C3HHeJ_G0030131::ENSMUSG00000042607,MGP_CASTEiJ_G0029532::ENSMUSG00000042607,MGP_NODShiLtJ_G0030243::ENSMUSG00000042607
ENSMUSG00000028243::ENSMUSG00000028243,MGP_129S1SvImJ_G0028033::ENSMUSG00000028243,MGP_C3HHeJ_G0027733::ENSMUSG00000028243,MGP_CASTEiJ_G0027186::ENSMUSG00000028243,MGP_NODShiLtJ_G0027848::ENSMUSG00000028243
ENSMUSG00000043087::ENSMUSG00000043087,MGP_129S1SvImJ_G0034398::ENSMUSG00000043087,MGP_C3HHeJ_G0034082::ENSMUSG00000043087,MGP_CASTEiJ_G0033406::ENSMUSG00000043087,MGP_NODShiLtJ_G0034201::ENSMUSG00000043087
ENSMUSG00000014550::ENSMUSG00000014550,MGP_129S1SvImJ_G0031057::ENSMUSG00000014550,MGP_C3HHeJ_G0030671::ENSMUSG00000014550,MGP_CASTEiJ_G0030144::ENSMUSG00000014550,MGP_NODShiLtJ_G0030864::ENSMUSG00000014550
ENSMUSG00000043165::ENSMUSG00000043165,MGP_129S1SvImJ_G0027485::ENSMUSG00000043165,MGP_C3HHeJ_G0027200::ENSMUSG00000043165,MGP_CASTEiJ_G0026645::ENSMUSG00000043165,MGP_NODShiLtJ_G0027301::ENSMUSG00000043165
ENSMUSG00000071424::ENSMUSG00000071424,MGP_129S1SvImJ_G0030827::ENSMUSG00000071424,MGP_C3HHeJ_G0030907::ENSMUSG00000071424,MGP_CASTEiJ_G0029917::ENSMUSG00000071424,MGP_NODShiLtJ_G0030632::ENSMUSG00000071424
ENSMUSG00000024991::ENSMUSG00000024991,MGP_129S1SvImJ_G0025295::ENSMUSG00000024991,MGP_C3HHeJ_G0025026::ENSMUSG00000024991,MGP_CASTEiJ_G0024491::ENSMUSG00000024991,MGP_NODShiLtJ_G0025132::ENSMUSG00000024991
ENSMUSG00000026773::ENSMUSG00000026773,MGP_129S1SvImJ_G0025343::ENSMUSG00000026773,MGP_C3HHeJ_G0025076::ENSMUSG00000026773,MGP_CASTEiJ_G0024539::ENSMUSG00000026773,MGP_NODShiLtJ_G0025181::ENSMUSG00000026773
ENSMUSG00000020864::ENSMUSG00000020864,MGP_129S1SvImJ_G0018954::ENSMUSG00000020864,MGP_C3HHeJ_G0018709::ENSMUSG00000020864,MGP_CASTEiJ_G0018264::ENSMUSG00000020864,MGP_NODShiLtJ_G0018804::ENSMUSG00000020864
ENSMUSG00000024134::ENSMUSG00000024134,MGP_129S1SvImJ_G0024089::ENSMUSG00000024134,MGP_C3HHeJ_G0023814::ENSMUSG00000024134,MGP_CASTEiJ_G0023293::ENSMUSG00000024134,MGP_NODShiLtJ_G0023910::ENSMUSG00000024134
ENSMUSG00000037307::ENSMUSG00000037307,MGP_129S1SvImJ_G0026580::ENSMUSG00000037307,MGP_C3HHeJ_G0026299::ENSMUSG00000037307,MGP_CASTEiJ_G0025760::ENSMUSG00000037307,MGP_NODShiLtJ_G0026397::ENSMUSG00000037307
ENSMUSG00000020638::ENSMUSG00000020638,MGP_129S1SvImJ_G0019638::ENSMUSG00000020638,MGP_C3HHeJ_G0019386::ENSMUSG00000020638,MGP_CASTEiJ_G0018941::ENSMUSG00000020638,MGP_NODShiLtJ_G0019497::ENSMUSG00000020638
