Mouse gene stable ID	Gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type
ENSMUSG00000097340	MGP_129S1SvImJ_G0007549	ortholog_one2one	MGP_C3HHeJ_G0007468	ortholog_one2one			MGP_CASTEiJ_G0007370	ortholog_one2one
ENSMUSG00000098434	MGP_129S1SvImJ_G0007348	ortholog_one2one	MGP_C3HHeJ_G0007267	ortholog_one2one	MGP_NODShiLtJ_G0007269	ortholog_one2one	MGP_CASTEiJ_G0007169	ortholog_one2one
ENSMUSG00000086732	MGP_129S1SvImJ_G0006926	ortholog_one2one	MGP_C3HHeJ_G0006841	ortholog_one2one	MGP_NODShiLtJ_G0006847	ortholog_one2one	MGP_CASTEiJ_G0006758	ortholog_one2one
ENSMUSG00000086931	MGP_129S1SvImJ_G0006923	ortholog_one2one	MGP_C3HHeJ_G0006838	ortholog_one2one	MGP_NODShiLtJ_G0006844	ortholog_one2one	MGP_CASTEiJ_G0006755	ortholog_one2one
ENSMUSG00000097912	MGP_129S1SvImJ_G0007227	ortholog_one2one	MGP_C3HHeJ_G0007146	ortholog_one2one	MGP_NODShiLtJ_G0007149	ortholog_one2one	MGP_CASTEiJ_G0007048	ortholog_one2one
ENSMUSG00000099696	MGP_129S1SvImJ_G0007433	ortholog_one2one	MGP_C3HHeJ_G0007350	ortholog_one2one	MGP_NODShiLtJ_G0007354	ortholog_one2one	MGP_CASTEiJ_G0007254	ortholog_one2one
ENSMUSG00000085120	MGP_129S1SvImJ_G0005400	ortholog_one2one	MGP_C3HHeJ_G0005314	ortholog_one2one	MGP_NODShiLtJ_G0005328	ortholog_one2one	MGP_CASTEiJ_G0005258	ortholog_one2one
ENSMUSG00000100670	MGP_129S1SvImJ_G0007201	ortholog_one2one	MGP_C3HHeJ_G0007119	ortholog_one2one	MGP_NODShiLtJ_G0007123	ortholog_one2one	MGP_CASTEiJ_G0007021	ortholog_one2one
ENSMUSG00000097087	MGP_129S1SvImJ_G0007388	ortholog_one2one	MGP_C3HHeJ_G0007306	ortholog_one2one	MGP_NODShiLtJ_G0007309	ortholog_one2one	MGP_CASTEiJ_G0007209	ortholog_one2one
ENSMUSG00000103409	MGP_129S1SvImJ_G0007505	ortholog_one2one	MGP_C3HHeJ_G0007422	ortholog_one2one	MGP_NODShiLtJ_G0007426	ortholog_one2one	MGP_CASTEiJ_G0007325	ortholog_one2one
ENSMUSG00000087617	MGP_129S1SvImJ_G0006072	ortholog_one2one	MGP_C3HHeJ_G0005989	ortholog_one2one	MGP_NODShiLtJ_G0006008	ortholog_one2one	MGP_CASTEiJ_G0005926	ortholog_one2one
ENSMUSG00000106483	MGP_129S1SvImJ_G0006731	ortholog_one2one	MGP_C3HHeJ_G0006646	ortholog_one2one	MGP_NODShiLtJ_G0006656	ortholog_one2one	MGP_CASTEiJ_G0006569	ortholog_one2one
	MGP_129S1SvImJ_G0007400							
ENSMUSG00000097961	MGP_129S1SvImJ_G0005409	ortholog_one2one					MGP_CASTEiJ_G0005267	ortholog_one2one
ENSMUSG00000103115	MGP_129S1SvImJ_G0006234	ortholog_one2one	MGP_C3HHeJ_G0006152	ortholog_one2one	MGP_NODShiLtJ_G0006170	ortholog_one2one	MGP_CASTEiJ_G0006086	ortholog_one2one
ENSMUSG00000097272	MGP_129S1SvImJ_G0004855	ortholog_one2one	MGP_C3HHeJ_G0004766	ortholog_one2one	MGP_NODShiLtJ_G0004781	ortholog_one2one	MGP_CASTEiJ_G0004719	ortholog_one2one
ENSMUSG00000097337	MGP_129S1SvImJ_G0006500	ortholog_one2one	MGP_C3HHeJ_G0006416	ortholog_one2one	MGP_NODShiLtJ_G0006430	ortholog_one2one	MGP_CASTEiJ_G0006348	ortholog_one2one
ENSMUSG00000099664	MGP_129S1SvImJ_G0007364	ortholog_one2one	MGP_C3HHeJ_G0007283	ortholog_one2one	MGP_NODShiLtJ_G0007285	ortholog_one2one	MGP_CASTEiJ_G0007185	ortholog_one2one
ENSMUSG00000097294	MGP_129S1SvImJ_G0005330	ortholog_one2one	MGP_C3HHeJ_G0005244	ortholog_one2one	MGP_NODShiLtJ_G0005258	ortholog_one2one	MGP_CASTEiJ_G0005191	ortholog_one2one
ENSMUSG00000105923	MGP_129S1SvImJ_G0006337	ortholog_one2one	MGP_C3HHeJ_G0006255	ortholog_one2one	MGP_NODShiLtJ_G0006271	ortholog_one2one	MGP_CASTEiJ_G0006189	ortholog_one2one
ENSMUSG00000108814	MGP_129S1SvImJ_G0007267	ortholog_one2one	MGP_C3HHeJ_G0007186	ortholog_one2one	MGP_NODShiLtJ_G0007189	ortholog_one2one	MGP_CASTEiJ_G0007088	ortholog_one2one
ENSMUSG00000092341	MGP_129S1SvImJ_G0005808	ortholog_one2one	MGP_C3HHeJ_G0005725	ortholog_one2one	MGP_NODShiLtJ_G0005743	ortholog_one2one	MGP_CASTEiJ_G0005665	ortholog_one2one
ENSMUSG00000092219	MGP_129S1SvImJ_G0005728	ortholog_one2one	MGP_C3HHeJ_G0005643	ortholog_one2one	MGP_NODShiLtJ_G0005661	ortholog_one2one	MGP_CASTEiJ_G0005586	ortholog_one2one
ENSMUSG00000100101	MGP_129S1SvImJ_G0006909	ortholog_one2one	MGP_C3HHeJ_G0006824	ortholog_one2one	MGP_NODShiLtJ_G0006830	ortholog_one2one	MGP_CASTEiJ_G0006741	ortholog_one2one
ENSMUSG00000100827	MGP_129S1SvImJ_G0004878	ortholog_one2one	MGP_C3HHeJ_G0004789	ortholog_one2one	MGP_NODShiLtJ_G0004804	ortholog_one2one	MGP_CASTEiJ_G0004742	ortholog_one2one
ENSMUSG00000105602	MGP_129S1SvImJ_G0006355	ortholog_one2one	MGP_C3HHeJ_G0006273	ortholog_one2one	MGP_NODShiLtJ_G0006289	ortholog_one2one	MGP_CASTEiJ_G0006207	ortholog_one2one
ENSMUSG00000087268	MGP_129S1SvImJ_G0005889	ortholog_one2one	MGP_C3HHeJ_G0005808	ortholog_one2one	MGP_NODShiLtJ_G0005827	ortholog_one2one	MGP_CASTEiJ_G0005744	ortholog_one2one
ENSMUSG00000097156	MGP_129S1SvImJ_G0006233	ortholog_one2one	MGP_C3HHeJ_G0006151	ortholog_one2one	MGP_NODShiLtJ_G0006169	ortholog_one2one	MGP_CASTEiJ_G0006085	ortholog_one2one
ENSMUSG00000097779	MGP_129S1SvImJ_G0005844	ortholog_one2one	MGP_C3HHeJ_G0005762	ortholog_one2one	MGP_NODShiLtJ_G0005781	ortholog_one2one	MGP_CASTEiJ_G0005699	ortholog_one2one
ENSMUSG00000085238	MGP_129S1SvImJ_G0007098	ortholog_one2one	MGP_C3HHeJ_G0007015	ortholog_one2one	MGP_NODShiLtJ_G0007020	ortholog_one2one	MGP_CASTEiJ_G0006921	ortholog_one2one
ENSMUSG00000104543	MGP_129S1SvImJ_G0006279	ortholog_one2one	MGP_C3HHeJ_G0006198	ortholog_one2one	MGP_NODShiLtJ_G0006215	ortholog_one2one	MGP_CASTEiJ_G0006131	ortholog_one2one
	MGP_129S1SvImJ_G0007406							
ENSMUSG00000106357	MGP_129S1SvImJ_G0006703	ortholog_one2one	MGP_C3HHeJ_G0006618	ortholog_one2one	MGP_NODShiLtJ_G0006628	ortholog_one2one	MGP_CASTEiJ_G0006541	ortholog_one2one
ENSMUSG00000086712	MGP_129S1SvImJ_G0006424	ortholog_one2one	MGP_C3HHeJ_G0006340	ortholog_one2one	MGP_NODShiLtJ_G0006354	ortholog_one2one	MGP_CASTEiJ_G0006274	ortholog_one2one
ENSMUSG00000100395	MGP_129S1SvImJ_G0006398	ortholog_one2one	MGP_C3HHeJ_G0006314	ortholog_one2one			MGP_CASTEiJ_G0006249	ortholog_one2one
ENSMUSG00000098747	MGP_129S1SvImJ_G0007469	ortholog_one2one	MGP_C3HHeJ_G0007386	ortholog_one2one	MGP_NODShiLtJ_G0007390	ortholog_one2one	MGP_CASTEiJ_G0007290	ortholog_one2one
ENSMUSG00000097595	MGP_129S1SvImJ_G0007289	ortholog_one2one	MGP_C3HHeJ_G0007208	ortholog_one2one	MGP_NODShiLtJ_G0007211	ortholog_one2one	MGP_CASTEiJ_G0007110	ortholog_one2one
ENSMUSG00000106365	MGP_129S1SvImJ_G0006294	ortholog_one2one	MGP_C3HHeJ_G0006213	ortholog_one2one	MGP_NODShiLtJ_G0006230	ortholog_one2one	MGP_CASTEiJ_G0006146	ortholog_one2one
ENSMUSG00000097176	MGP_129S1SvImJ_G0005288	ortholog_one2one	MGP_C3HHeJ_G0005202	ortholog_one2one	MGP_NODShiLtJ_G0005216	ortholog_one2one	MGP_CASTEiJ_G0005149	ortholog_one2one
	MGP_129S1SvImJ_G0005623							
	MGP_129S1SvImJ_G0005674							
ENSMUSG00000085488	MGP_129S1SvImJ_G0005422	ortholog_one2one	MGP_C3HHeJ_G0005337	ortholog_one2one	MGP_NODShiLtJ_G0005351	ortholog_one2one	MGP_CASTEiJ_G0005281	ortholog_one2one
ENSMUSG00000105508	MGP_129S1SvImJ_G0006732	ortholog_one2one	MGP_C3HHeJ_G0006647	ortholog_one2one	MGP_NODShiLtJ_G0006657	ortholog_one2one	MGP_CASTEiJ_G0006570	ortholog_one2one
ENSMUSG00000100832	MGP_129S1SvImJ_G0004811	ortholog_one2one	MGP_C3HHeJ_G0004722	ortholog_one2one	MGP_NODShiLtJ_G0004738	ortholog_one2one	MGP_CASTEiJ_G0004678	ortholog_one2one
ENSMUSG00000108468	MGP_129S1SvImJ_G0007215	ortholog_one2one	MGP_C3HHeJ_G0007134	ortholog_one2one	MGP_NODShiLtJ_G0007137	ortholog_one2one	MGP_CASTEiJ_G0007036	ortholog_one2one
ENSMUSG00000107767	MGP_129S1SvImJ_G0007077	ortholog_one2one	MGP_C3HHeJ_G0006994	ortholog_one2one	MGP_NODShiLtJ_G0006999	ortholog_one2one		
ENSMUSG00000097553	MGP_129S1SvImJ_G0005778	ortholog_one2one	MGP_C3HHeJ_G0005694	ortholog_one2one	MGP_NODShiLtJ_G0005712	ortholog_one2one	MGP_CASTEiJ_G0005636	ortholog_one2one
ENSMUSG00000107031	MGP_129S1SvImJ_G0006620	ortholog_one2one	MGP_C3HHeJ_G0006536	ortholog_one2one	MGP_NODShiLtJ_G0006546	ortholog_one2one	MGP_CASTEiJ_G0006460	ortholog_one2one
ENSMUSG00000097650	MGP_129S1SvImJ_G0005414	ortholog_one2one	MGP_C3HHeJ_G0005327	ortholog_one2one	MGP_NODShiLtJ_G0005341	ortholog_one2one	MGP_CASTEiJ_G0005272	ortholog_one2one
ENSMUSG00000098659	MGP_129S1SvImJ_G0006112	ortholog_one2one	MGP_C3HHeJ_G0006029	ortholog_one2one	MGP_NODShiLtJ_G0006048	ortholog_one2one	MGP_CASTEiJ_G0005966	ortholog_one2one
ENSMUSG00000097372	MGP_129S1SvImJ_G0005165	ortholog_one2one	MGP_C3HHeJ_G0005077	ortholog_one2one	MGP_NODShiLtJ_G0005092	ortholog_one2one	MGP_CASTEiJ_G0005025	ortholog_one2one
	MGP_129S1SvImJ_G0007428							
ENSMUSG00000099599	MGP_129S1SvImJ_G0007501	ortholog_one2one	MGP_C3HHeJ_G0007418	ortholog_one2one	MGP_NODShiLtJ_G0007422	ortholog_one2one	MGP_CASTEiJ_G0007321	ortholog_one2one
ENSMUSG00000085249	MGP_129S1SvImJ_G0006493	ortholog_one2one	MGP_C3HHeJ_G0006409	ortholog_one2one	MGP_NODShiLtJ_G0006423	ortholog_one2one	MGP_CASTEiJ_G0006341	ortholog_one2one
	MGP_129S1SvImJ_G0006216							
ENSMUSG00000103811	MGP_129S1SvImJ_G0007508	ortholog_one2one	MGP_C3HHeJ_G0007425	ortholog_one2one	MGP_NODShiLtJ_G0007429	ortholog_one2one	MGP_CASTEiJ_G0007328	ortholog_one2one
ENSMUSG00000099375	MGP_129S1SvImJ_G0004931	ortholog_one2one	MGP_C3HHeJ_G0004843	ortholog_one2one	MGP_NODShiLtJ_G0004858	ortholog_one2one	MGP_CASTEiJ_G0004792	ortholog_one2one
ENSMUSG00000097864	MGP_129S1SvImJ_G0007174	ortholog_one2one	MGP_C3HHeJ_G0007092	ortholog_one2one	MGP_NODShiLtJ_G0007097	ortholog_one2one	MGP_CASTEiJ_G0006996	ortholog_one2one
ENSMUSG00000086179	MGP_129S1SvImJ_G0006065	ortholog_one2one	MGP_C3HHeJ_G0005982	ortholog_one2one	MGP_NODShiLtJ_G0006001	ortholog_one2one	MGP_CASTEiJ_G0005919	ortholog_one2one
ENSMUSG00000087618	MGP_129S1SvImJ_G0006032	ortholog_one2one	MGP_C3HHeJ_G0005951	ortholog_one2one	MGP_NODShiLtJ_G0005968	ortholog_one2one	MGP_CASTEiJ_G0005886	ortholog_one2one
ENSMUSG00000101334	MGP_129S1SvImJ_G0006226	ortholog_one2one	MGP_C3HHeJ_G0006144	ortholog_one2one	MGP_NODShiLtJ_G0006162	ortholog_one2one	MGP_CASTEiJ_G0006078	ortholog_one2one
ENSMUSG00000097636	MGP_129S1SvImJ_G0005843	ortholog_one2one	MGP_C3HHeJ_G0005761	ortholog_one2one	MGP_NODShiLtJ_G0005780	ortholog_one2one	MGP_CASTEiJ_G0005698	ortholog_one2one
ENSMUSG00000086262	MGP_129S1SvImJ_G0006523	ortholog_one2one	MGP_C3HHeJ_G0006439	ortholog_one2one	MGP_NODShiLtJ_G0006453	ortholog_one2one	MGP_CASTEiJ_G0006371	ortholog_one2one
ENSMUSG00000097205	MGP_129S1SvImJ_G0007425	ortholog_one2one	MGP_C3HHeJ_G0007342	ortholog_one2one	MGP_NODShiLtJ_G0007346	ortholog_one2one	MGP_CASTEiJ_G0007246	ortholog_one2one
ENSMUSG00000086136	MGP_129S1SvImJ_G0006481	ortholog_one2one	MGP_C3HHeJ_G0006397	ortholog_one2one	MGP_NODShiLtJ_G0006411	ortholog_one2one	MGP_CASTEiJ_G0006329	ortholog_one2one
ENSMUSG00000102096	MGP_129S1SvImJ_G0005340	ortholog_one2one	MGP_C3HHeJ_G0005254	ortholog_one2one	MGP_NODShiLtJ_G0005268	ortholog_one2one	MGP_CASTEiJ_G0005201	ortholog_one2one
ENSMUSG00000086413	MGP_129S1SvImJ_G0006457	ortholog_one2one	MGP_C3HHeJ_G0006373	ortholog_one2one	MGP_NODShiLtJ_G0006387	ortholog_one2one	MGP_CASTEiJ_G0006306	ortholog_one2one
ENSMUSG00000090104	MGP_129S1SvImJ_G0005529	ortholog_one2one	MGP_C3HHeJ_G0005444	ortholog_one2one	MGP_NODShiLtJ_G0005459	ortholog_one2one	MGP_CASTEiJ_G0005386	ortholog_one2one
ENSMUSG00000085643	MGP_129S1SvImJ_G0006432	ortholog_one2one	MGP_C3HHeJ_G0006348	ortholog_one2one	MGP_NODShiLtJ_G0006362	ortholog_one2one	MGP_CASTEiJ_G0006282	ortholog_one2one
ENSMUSG00000099150	MGP_129S1SvImJ_G0006399	ortholog_one2one	MGP_C3HHeJ_G0006315	ortholog_one2one	MGP_NODShiLtJ_G0006332	ortholog_one2one	MGP_CASTEiJ_G0006250	ortholog_one2one
ENSMUSG00000103158	MGP_129S1SvImJ_G0005015	ortholog_one2one	MGP_C3HHeJ_G0004927	ortholog_one2one	MGP_NODShiLtJ_G0004942	ortholog_one2one	MGP_CASTEiJ_G0004875	ortholog_one2one
ENSMUSG00000108192	MGP_129S1SvImJ_G0006975	ortholog_one2one	MGP_C3HHeJ_G0006890	ortholog_one2one	MGP_NODShiLtJ_G0006897	ortholog_one2one	MGP_CASTEiJ_G0006806	ortholog_one2one
ENSMUSG00000104781	MGP_129S1SvImJ_G0006634	ortholog_one2one	MGP_C3HHeJ_G0006550	ortholog_one2one	MGP_NODShiLtJ_G0006560	ortholog_one2one	MGP_CASTEiJ_G0006473	ortholog_one2one
ENSMUSG00000097658	MGP_129S1SvImJ_G0005333	ortholog_one2one	MGP_C3HHeJ_G0005247	ortholog_one2one	MGP_NODShiLtJ_G0005261	ortholog_one2one	MGP_CASTEiJ_G0005194	ortholog_one2one
ENSMUSG00000085113	MGP_129S1SvImJ_G0005241	ortholog_one2one	MGP_C3HHeJ_G0005155	ortholog_one2one	MGP_NODShiLtJ_G0005170	ortholog_one2one	MGP_CASTEiJ_G0005102	ortholog_one2one
ENSMUSG00000051616	MGP_129S1SvImJ_G0004823	ortholog_one2one	MGP_C3HHeJ_G0004734	ortholog_one2one	MGP_NODShiLtJ_G0004750	ortholog_one2one	MGP_CASTEiJ_G0004690	ortholog_one2one
ENSMUSG00000104367	MGP_129S1SvImJ_G0005058	ortholog_one2one	MGP_C3HHeJ_G0004970	ortholog_one2one	MGP_NODShiLtJ_G0004984	ortholog_one2one	MGP_CASTEiJ_G0004917	ortholog_one2one
	MGP_129S1SvImJ_G0007486							
ENSMUSG00000099802	MGP_129S1SvImJ_G0005991	ortholog_one2one	MGP_C3HHeJ_G0005910	ortholog_one2one	MGP_NODShiLtJ_G0005927	ortholog_one2one	MGP_CASTEiJ_G0005845	ortholog_one2one
ENSMUSG00000085375	MGP_129S1SvImJ_G0006431	ortholog_one2one	MGP_C3HHeJ_G0006347	ortholog_one2one	MGP_NODShiLtJ_G0006361	ortholog_one2one	MGP_CASTEiJ_G0006281	ortholog_one2one
ENSMUSG00000084909	MGP_129S1SvImJ_G0007105	ortholog_one2one	MGP_C3HHeJ_G0007022	ortholog_one2one	MGP_NODShiLtJ_G0007027	ortholog_one2one	MGP_CASTEiJ_G0006928	ortholog_one2one
ENSMUSG00000087357	MGP_129S1SvImJ_G0006274	ortholog_one2one	MGP_C3HHeJ_G0006193	ortholog_one2one	MGP_NODShiLtJ_G0006210	ortholog_one2one		
ENSMUSG00000098145	MGP_129S1SvImJ_G0004984	ortholog_one2one	MGP_C3HHeJ_G0004896	ortholog_one2one	MGP_NODShiLtJ_G0004911	ortholog_one2one	MGP_CASTEiJ_G0004845	ortholog_one2one
ENSMUSG00000097773	MGP_129S1SvImJ_G0007385	ortholog_one2one	MGP_C3HHeJ_G0007303	ortholog_one2one	MGP_NODShiLtJ_G0007306	ortholog_one2one	MGP_CASTEiJ_G0007206	ortholog_one2one
ENSMUSG00000100534	MGP_129S1SvImJ_G0004880	ortholog_one2one	MGP_C3HHeJ_G0004791	ortholog_one2one	MGP_NODShiLtJ_G0004806	ortholog_one2one	MGP_CASTEiJ_G0004744	ortholog_one2one
ENSMUSG00000106525	MGP_129S1SvImJ_G0006152	ortholog_one2one	MGP_C3HHeJ_G0006070	ortholog_one2one	MGP_NODShiLtJ_G0006088	ortholog_one2one	MGP_CASTEiJ_G0006005	ortholog_one2one
ENSMUSG00000100836	MGP_129S1SvImJ_G0007427	ortholog_one2one	MGP_C3HHeJ_G0007344	ortholog_one2one	MGP_NODShiLtJ_G0007348	ortholog_one2one	MGP_CASTEiJ_G0007248	ortholog_one2one
ENSMUSG00000085250	MGP_129S1SvImJ_G0006242	ortholog_one2one	MGP_C3HHeJ_G0006160	ortholog_one2one	MGP_NODShiLtJ_G0006178	ortholog_one2one	MGP_CASTEiJ_G0006094	ortholog_one2one
ENSMUSG00000104667	MGP_129S1SvImJ_G0006604	ortholog_one2one	MGP_C3HHeJ_G0006519	ortholog_one2one	MGP_NODShiLtJ_G0006528	ortholog_one2one	MGP_CASTEiJ_G0005376	ortholog_one2one
ENSMUSG00000085528	MGP_129S1SvImJ_G0005256	ortholog_one2one	MGP_C3HHeJ_G0005170	ortholog_one2one	MGP_NODShiLtJ_G0005185	ortholog_one2one	MGP_CASTEiJ_G0005117	ortholog_one2one
ENSMUSG00000085864	MGP_129S1SvImJ_G0005303	ortholog_one2one	MGP_C3HHeJ_G0005217	ortholog_one2one	MGP_NODShiLtJ_G0005231	ortholog_one2one	MGP_CASTEiJ_G0005164	ortholog_one2one
ENSMUSG00000108801	MGP_129S1SvImJ_G0007277	ortholog_one2one	MGP_C3HHeJ_G0007196	ortholog_one2one	MGP_NODShiLtJ_G0007199	ortholog_one2one	MGP_CASTEiJ_G0007098	ortholog_one2one
ENSMUSG00000084920	MGP_129S1SvImJ_G0007577	ortholog_one2one	MGP_C3HHeJ_G0007497	ortholog_one2one	MGP_NODShiLtJ_G0007497	ortholog_one2one	MGP_CASTEiJ_G0007398	ortholog_one2one
ENSMUSG00000101583	MGP_129S1SvImJ_G0004934	ortholog_one2one	MGP_C3HHeJ_G0004846	ortholog_one2one	MGP_NODShiLtJ_G0004861	ortholog_one2one	MGP_CASTEiJ_G0004795	ortholog_one2one
ENSMUSG00000107121	MGP_129S1SvImJ_G0006772	ortholog_one2one	MGP_C3HHeJ_G0006687	ortholog_one2one	MGP_NODShiLtJ_G0006697	ortholog_one2one	MGP_CASTEiJ_G0006610	ortholog_one2one
ENSMUSG00000085804	MGP_129S1SvImJ_G0006522	ortholog_one2one	MGP_C3HHeJ_G0006438	ortholog_one2one	MGP_NODShiLtJ_G0006452	ortholog_one2one	MGP_CASTEiJ_G0006370	ortholog_one2one
ENSMUSG00000100616	MGP_129S1SvImJ_G0007153	ortholog_one2one	MGP_C3HHeJ_G0007071	ortholog_one2one	MGP_NODShiLtJ_G0007076	ortholog_one2one	MGP_CASTEiJ_G0006975	ortholog_one2one
ENSMUSG00000107047	MGP_129S1SvImJ_G0006887	ortholog_one2one	MGP_C3HHeJ_G0006802	ortholog_one2one	MGP_NODShiLtJ_G0006809	ortholog_one2one	MGP_CASTEiJ_G0006721	ortholog_one2one
ENSMUSG00000101856	MGP_129S1SvImJ_G0006595	ortholog_one2one	MGP_C3HHeJ_G0006510	ortholog_one2one	MGP_NODShiLtJ_G0006519	ortholog_one2one	MGP_CASTEiJ_G0006436	ortholog_one2one
ENSMUSG00000107479	MGP_129S1SvImJ_G0006979	ortholog_one2one	MGP_C3HHeJ_G0006974	ortholog_one2one	MGP_NODShiLtJ_G0006901	ortholog_one2one	MGP_CASTEiJ_G0006810	ortholog_one2one
ENSMUSG00000097146	MGP_129S1SvImJ_G0005483	ortholog_one2one	MGP_C3HHeJ_G0005398	ortholog_one2one	MGP_NODShiLtJ_G0005412	ortholog_one2one	MGP_CASTEiJ_G0005340	ortholog_one2one
ENSMUSG00000086070	MGP_129S1SvImJ_G0006381	ortholog_one2one	MGP_C3HHeJ_G0006298	ortholog_one2one	MGP_NODShiLtJ_G0006315	ortholog_one2one	MGP_CASTEiJ_G0006232	ortholog_one2one
ENSMUSG00000101084	MGP_129S1SvImJ_G0005822	ortholog_one2one	MGP_C3HHeJ_G0005740	ortholog_one2one	MGP_NODShiLtJ_G0005758	ortholog_one2one	MGP_CASTEiJ_G0005678	ortholog_one2one
	MGP_129S1SvImJ_G0006124							
ENSMUSG00000092242	MGP_129S1SvImJ_G0006150	ortholog_one2one	MGP_C3HHeJ_G0006068	ortholog_one2one	MGP_NODShiLtJ_G0006086	ortholog_one2one	MGP_CASTEiJ_G0006003	ortholog_one2one
ENSMUSG00000104736	MGP_129S1SvImJ_G0006705	ortholog_one2one	MGP_C3HHeJ_G0006620	ortholog_one2one	MGP_NODShiLtJ_G0006630	ortholog_one2one	MGP_CASTEiJ_G0006543	ortholog_one2one
ENSMUSG00000084792	MGP_129S1SvImJ_G0005643	ortholog_one2one	MGP_C3HHeJ_G0005557	ortholog_one2one	MGP_NODShiLtJ_G0005574	ortholog_one2one	MGP_CASTEiJ_G0005501	ortholog_one2one
ENSMUSG00000084979	MGP_129S1SvImJ_G0005356	ortholog_one2one	MGP_C3HHeJ_G0005270	ortholog_one2one	MGP_NODShiLtJ_G0005284	ortholog_one2one	MGP_CASTEiJ_G0005217	ortholog_one2one
ENSMUSG00000097998	MGP_129S1SvImJ_G0006919	ortholog_one2one	MGP_C3HHeJ_G0006834	ortholog_one2one	MGP_NODShiLtJ_G0006840	ortholog_one2one	MGP_CASTEiJ_G0006751	ortholog_one2one
ENSMUSG00000102013	MGP_129S1SvImJ_G0007490	ortholog_one2one	MGP_C3HHeJ_G0007407	ortholog_one2one	MGP_NODShiLtJ_G0007411	ortholog_one2one	MGP_CASTEiJ_G0007310	ortholog_one2one
ENSMUSG00000097791	MGP_129S1SvImJ_G0005755	ortholog_one2one	MGP_C3HHeJ_G0005670	ortholog_one2one	MGP_NODShiLtJ_G0005687	ortholog_one2one	MGP_CASTEiJ_G0005613	ortholog_one2one
ENSMUSG00000105068	MGP_129S1SvImJ_G0006576	ortholog_one2one	MGP_C3HHeJ_G0006491	ortholog_one2one	MGP_NODShiLtJ_G0006504	ortholog_one2one	MGP_CASTEiJ_G0006420	ortholog_one2one
	MGP_129S1SvImJ_G0007238							
ENSMUSG00000087609	MGP_129S1SvImJ_G0006042	ortholog_one2one					MGP_CASTEiJ_G0005894	ortholog_one2one
ENSMUSG00000106437	MGP_129S1SvImJ_G0006300	ortholog_one2one	MGP_C3HHeJ_G0006219	ortholog_one2one	MGP_NODShiLtJ_G0006236	ortholog_one2one	MGP_CASTEiJ_G0006152	ortholog_one2one
ENSMUSG00000097173	MGP_129S1SvImJ_G0005181	ortholog_one2one	MGP_C3HHeJ_G0005095	ortholog_one2one	MGP_NODShiLtJ_G0005110	ortholog_one2one	MGP_CASTEiJ_G0005042	ortholog_one2one
ENSMUSG00000097088	MGP_129S1SvImJ_G0006532	ortholog_one2one	MGP_C3HHeJ_G0006448	ortholog_one2one	MGP_NODShiLtJ_G0006462	ortholog_one2one	MGP_CASTEiJ_G0006380	ortholog_one2one
ENSMUSG00000097476	MGP_129S1SvImJ_G0005419	ortholog_one2one	MGP_C3HHeJ_G0005332	ortholog_one2one	MGP_NODShiLtJ_G0005346	ortholog_one2one	MGP_CASTEiJ_G0005277	ortholog_one2one
ENSMUSG00000097776	MGP_129S1SvImJ_G0007311	ortholog_one2one	MGP_C3HHeJ_G0007230	ortholog_one2one	MGP_NODShiLtJ_G0007233	ortholog_one2one	MGP_CASTEiJ_G0007133	ortholog_one2one
ENSMUSG00000097666	MGP_129S1SvImJ_G0005802	ortholog_one2one	MGP_C3HHeJ_G0005718	ortholog_one2one	MGP_NODShiLtJ_G0005736	ortholog_one2one	MGP_CASTEiJ_G0005659	ortholog_one2one
ENSMUSG00000086009	MGP_129S1SvImJ_G0004849	ortholog_one2one	MGP_C3HHeJ_G0004760	ortholog_one2one	MGP_NODShiLtJ_G0004775	ortholog_one2one		
ENSMUSG00000104011	MGP_129S1SvImJ_G0005019	ortholog_one2one	MGP_C3HHeJ_G0004931	ortholog_one2one	MGP_NODShiLtJ_G0004946	ortholog_one2one	MGP_CASTEiJ_G0004879	ortholog_one2one
ENSMUSG00000087171	MGP_129S1SvImJ_G0006525	ortholog_one2one	MGP_C3HHeJ_G0006441	ortholog_one2one	MGP_NODShiLtJ_G0006455	ortholog_one2one	MGP_CASTEiJ_G0006373	ortholog_one2one
ENSMUSG00000106524	MGP_129S1SvImJ_G0006347	ortholog_one2one	MGP_C3HHeJ_G0006265	ortholog_one2one	MGP_NODShiLtJ_G0006281	ortholog_one2one	MGP_CASTEiJ_G0006199	ortholog_one2one
ENSMUSG00000097831	MGP_129S1SvImJ_G0007057	ortholog_one2one	MGP_C3HHeJ_G0006895	ortholog_one2one	MGP_NODShiLtJ_G0006979	ortholog_one2one	MGP_CASTEiJ_G0006884	ortholog_one2one
ENSMUSG00000099860	MGP_129S1SvImJ_G0004944	ortholog_one2one	MGP_C3HHeJ_G0004856	ortholog_one2one	MGP_NODShiLtJ_G0004871	ortholog_one2one	MGP_CASTEiJ_G0004805	ortholog_one2one
